,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long,send_A,count,mean_qualfun,mean_mos
332,1823229904,3227975251,852,TELUS Communications Inc.,49.2475,-123.12100000000001,395152,CloudPBX,43.6319,-79.3716,True,219,6.767433673726945e-06,44.858447488584474
333,3512272902,3227975251,852,TELUS Communications Inc.,53.7168,-113.2187,395152,CloudPBX,43.6319,-79.3716,True,321,0.0015540265030146167,44.613707165109034
334,1150482625,3227975250,6327,Shaw Communications Inc.,51.0419,-114.2,395152,CloudPBX,43.6319,-79.3716,True,4,0.017978241273234913,45.0
335,3227975251,1176780562,395152,CloudPBX,43.6319,-79.3716,40029,Novus Entertainment Inc.,49.2788,-123.1139,False,35,0.00014979362366635462,45.0
336,3091619682,3227975250,6327,Shaw Communications Inc.,53.5428,-113.4974,395152,CloudPBX,43.6319,-79.3716,True,44,0.00020473288390664236,45.0
337,3227975251,845309816,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0374,-122.8299,False,131,2.8220941663819135e-06,45.0
338,3487047224,3227975251,852,TELUS Communications Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,True,540,5.235002842682867e-05,44.99074074074074
339,386989957,3227975250,852,TELUS Communications Inc.,49.0791,-122.7553,395152,CloudPBX,43.6319,-79.3716,True,52,0.0,45.0
340,3227975250,3346985660,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,53.55,-113.5,False,93,0.031341692120593234,43.31182795698925
341,3091619682,3227975251,6327,Shaw Communications Inc.,53.5428,-113.4974,395152,CloudPBX,43.6319,-79.3716,True,35,0.00046968077997310454,44.94285714285714
342,404020096,3227975251,7922,"Comcast Cable Communications, LLC",45.4509,-122.6962,395152,CloudPBX,43.6319,-79.3716,True,2,0.0,45.0
343,3227975251,1823797351,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,48.4267,-123.3655,False,171,0.0011072182800368087,44.35087719298246
344,3227975251,1674011774,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2667,-122.7833,False,336,0.00017883722428241138,44.80654761904762
345,1823797351,3227975251,852,TELUS Communications Inc.,48.4267,-123.3655,395152,CloudPBX,43.6319,-79.3716,True,176,6.563655444429373e-05,44.96022727272727
346,3227975251,3091643406,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,53.5185,-113.6579,False,120,0.0011679160571082421,44.61666666666667
347,1090362013,3227975250,19171,Stargate Connections Inc.,49.2666,-123.1976,395152,CloudPBX,43.6319,-79.3716,True,273,0.0014156154711894443,44.27106227106227
348,409744844,3227975250,6327,Shaw Communications Inc.,48.4777,-123.3658,395152,CloudPBX,43.6319,-79.3716,True,33,0.004869499825894523,44.84848484848485
349,3227975250,3091632362,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2788,-123.1139,False,106,4.858817336675381e-05,44.990566037735846
350,2919711157,3227975251,6327,Shaw Communications Inc.,49.2833,-123.1298,395152,CloudPBX,43.6319,-79.3716,True,72,0.0008362796857287082,45.0
351,3463712682,3227975251,852,TELUS Communications Inc.,49.2327,-123.0917,395152,CloudPBX,43.6319,-79.3716,True,187,0.007745280949542307,44.668449197860966
352,3227975251,3487073957,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2603,-123.146,False,101,0.03822141361113182,43.95049504950495
353,3227975251,844941337,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2068,-122.4851,False,25,0.0011994684576130384,44.88
354,2919711157,3227975250,6327,Shaw Communications Inc.,49.2833,-123.1298,395152,CloudPBX,43.6319,-79.3716,True,72,0.0005041416489454791,44.94444444444444
355,3227975251,3091427666,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2167,-122.9167,False,118,2.1335058374230734e-05,45.0
356,3227975250,3091513150,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.262,-123.0923,False,33,4.6246517059183985e-07,45.0
357,1090362013,3227975251,19171,Stargate Connections Inc.,49.2666,-123.1976,395152,CloudPBX,43.6319,-79.3716,True,231,0.0006773809202039123,44.268398268398265
358,3227975250,1176780562,395152,CloudPBX,43.6319,-79.3716,40029,Novus Entertainment Inc.,49.2788,-123.1139,False,22,0.0010980362617811314,45.0
359,3227975251,3487047224,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2788,-123.1139,False,158,1.7765933821896512e-05,44.99367088607595
360,3091513150,3227975251,6327,Shaw Communications Inc.,49.262,-123.0923,395152,CloudPBX,43.6319,-79.3716,True,56,2.793910582853518e-05,44.964285714285715
361,3227975251,3091513150,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.262,-123.0923,False,44,1.2759762725279322e-05,45.0
362,843331514,3227975251,6327,Shaw Communications Inc.,49.3222,-123.0834,395152,CloudPBX,43.6319,-79.3716,True,53,0.020109824304667432,44.37735849056604
363,3227975250,3091700558,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.141000000000005,-122.8569,False,130,0.0029537374145197966,44.746153846153845
364,3227975251,1614226523,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1889,-122.87299999999999,False,137,0.00037702048925707777,44.66423357664234
365,3227975250,2919331100,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1661,-122.5792,False,32,0.0007038146976053466,44.96875
366,845309816,3227975250,852,TELUS Communications Inc.,49.0374,-122.8299,395152,CloudPBX,43.6319,-79.3716,True,202,5.5787542772759144e-05,44.99009900990099
367,3091632362,3227975251,6327,Shaw Communications Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,True,86,0.0001290197200161529,44.96511627906977
368,3227975250,1674010043,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2275,-122.9301,False,14,3.018108651911469e-05,45.0
369,3227975251,2919331100,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1661,-122.5792,False,26,0.00019214938724434113,45.0
370,3227975250,1090362013,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2666,-123.1976,False,152,0.0002991691933005889,44.8421052631579
371,408226899,3227975251,6327,Shaw Communications Inc.,49.17,-123.1368,395152,CloudPBX,43.6319,-79.3716,True,23,0.0,45.0
372,3227975250,3463746574,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.3597,-123.0377,False,9,0.029017106412015048,44.333333333333336
373,3227975251,1653559798,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2478,-122.9938,False,144,1.1720581340834505e-06,45.0
374,3227975250,1653560011,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2795,-123.0667,False,297,0.00017347302008851318,44.98316498316498
375,2728152707,3227975250,852,TELUS Communications Inc.,49.3222,-123.0834,395152,CloudPBX,43.6319,-79.3716,True,55,0.00019457363166744935,44.981818181818184
376,3091463342,3227975251,6327,Shaw Communications Inc.,49.2866,-123.1158,395152,CloudPBX,43.6319,-79.3716,True,107,6.654394387926578e-06,44.925233644859816
377,1614101266,3227975250,6327,Shaw Communications Inc.,49.262,-123.0923,395152,CloudPBX,43.6319,-79.3716,True,29,0.0006322062723987641,44.758620689655174
378,844941337,3227975250,852,TELUS Communications Inc.,49.2068,-122.4851,395152,CloudPBX,43.6319,-79.3716,True,20,0.0003906942533425508,44.95
379,3227975251,1823230797,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0331,-123.0877,False,11,0.0007174395960054147,44.81818181818182
380,3227975251,408198199,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2795,-123.0667,False,152,0.000249690563277434,45.0
381,3227975250,3478222275,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2795,-123.0667,False,73,0.0,45.0
382,3227975251,3487050178,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2646,-123.1648,False,120,0.0,45.0
383,3227975250,3350650158,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2478,-122.9938,False,99,4.797941414448483e-05,44.81818181818182
384,1755145154,3227975251,852,TELUS Communications Inc.,53.2667,-113.5333,395152,CloudPBX,43.6319,-79.3716,True,1,0.0,45.0
385,3091632362,3227975250,6327,Shaw Communications Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,True,79,7.322941730306518e-06,44.9746835443038
386,3227975250,2919739481,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2833,-123.1298,False,45,0.00023571967554099422,45.0
387,3227975250,1674006569,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.3397,-123.1912,False,44,0.000263986013986014,44.86363636363637
388,3227975251,3626900266,395152,CloudPBX,43.6319,-79.3716,11478,Openface Inc.,45.47,-73.6686,False,66,1.1655011655011655e-05,45.0
389,844933399,3227975250,852,TELUS Communications Inc.,50.1208,-122.9544,395152,CloudPBX,43.6319,-79.3716,True,49,0.0,45.0
390,3091587566,3227975251,6327,Shaw Communications Inc.,53.5333,-113.9167,395152,CloudPBX,43.6319,-79.3716,True,258,0.0001926379858218116,44.934108527131784
391,1823246406,3227975251,852,TELUS Communications Inc.,50.1122,-120.7942,395152,CloudPBX,43.6319,-79.3716,True,58,1.8361731766080408e-05,45.0
392,3227975251,844933399,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,50.1208,-122.9544,False,45,4.5760556313953355e-06,45.0
393,3227975251,3487077158,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2436,-122.7865,False,55,2.98547151396667e-05,44.945454545454545
394,1823246406,3227975250,852,TELUS Communications Inc.,50.1122,-120.7942,395152,CloudPBX,43.6319,-79.3716,True,77,3.087640738320941e-05,45.0
395,3227975251,1090362013,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2666,-123.1976,False,138,0.00039436815823412456,44.78260869565217
396,3227975251,3091471302,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.3167,-122.7384,False,112,8.865054136093119e-06,45.0
397,3227975250,2892495006,395152,CloudPBX,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,49.1836,-123.1168,False,9,0.0,45.0
398,1176780562,3227975251,40029,Novus Entertainment Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,True,84,0.000811040784405946,44.73809523809524
399,3091502738,3227975250,6327,Shaw Communications Inc.,49.1661,-122.5792,395152,CloudPBX,43.6319,-79.3716,True,122,1.814821851709786e-06,44.98360655737705
400,3227975251,1653560011,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2795,-123.0667,False,282,0.0,45.0
401,3227975250,844933399,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,50.1208,-122.9544,False,42,3.9517881841533296e-05,45.0
402,1176778026,3227975250,40029,Novus Entertainment Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,True,146,1.9947040607187915e-07,44.965753424657535
403,1755144993,3227975250,852,TELUS Communications Inc.,53.2667,-113.5333,395152,CloudPBX,43.6319,-79.3716,True,11,0.0,45.0
404,3227975250,3487073957,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2603,-123.146,False,103,0.03167669663936405,44.24271844660194
405,3227975250,2728152707,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.3222,-123.0834,False,68,1.7825311942959002e-05,45.0
406,3227975251,386933003,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.262,-123.0923,False,159,4.320821244354511e-05,44.9874213836478
407,3227975251,3091700558,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.141000000000005,-122.8569,False,150,0.0027928349007430324,44.626666666666665
408,3473287046,3227975250,852,TELUS Communications Inc.,49.2767,-123.13,395152,CloudPBX,43.6319,-79.3716,True,72,0.0005561028759194015,44.888888888888886
409,386933003,3227975251,852,TELUS Communications Inc.,49.262,-123.0923,395152,CloudPBX,43.6319,-79.3716,True,183,9.356012616863377e-05,45.0
410,3227975250,3091502738,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1661,-122.5792,False,90,5.7583909919829406e-05,45.0
411,1755144993,3227975251,852,TELUS Communications Inc.,53.2667,-113.5333,395152,CloudPBX,43.6319,-79.3716,True,5,2.296243798724309e-05,45.0
412,3227975251,3640368282,395152,CloudPBX,43.6319,-79.3716,14007,Skyway West,48.4167,-123.365,False,84,4.318649935068674e-06,45.0
413,3227975251,845302071,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,50.0163,-124.3226,False,173,6.800408024481468e-06,45.0
414,3227975250,1614246579,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.0997,-122.6526,False,15,0.0,45.0
415,1614246579,3227975250,6327,Shaw Communications Inc.,49.0997,-122.6526,395152,CloudPBX,43.6319,-79.3716,True,8,0.0,43.125
416,3227975251,3350650150,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2478,-122.9938,False,191,0.00028839873790722115,44.931937172774866
417,845302071,3227975250,852,TELUS Communications Inc.,50.0163,-124.3226,395152,CloudPBX,43.6319,-79.3716,True,147,0.0,44.89115646258504
418,3227975250,843331514,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.3222,-123.0834,False,31,0.01758294691189333,44.12903225806452
419,3227975250,3225808030,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.6319,-79.3716,False,3,0.0003790567933354022,45.0
420,3227975251,1090361019,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.1707,-122.7326,False,39,0.0005301779042818633,45.0
421,3487050178,3227975251,852,TELUS Communications Inc.,49.2646,-123.1648,395152,CloudPBX,43.6319,-79.3716,True,48,0.0002245508982035928,44.895833333333336
422,3227975250,1178711303,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.6511,-112.8351,False,78,0.00023723380850315835,44.55128205128205
423,3227975250,1653559798,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2478,-122.9938,False,137,0.00035996400359964,44.99270072992701
424,2919632159,3227975250,6327,Shaw Communications Inc.,49.2795,-123.0667,395152,CloudPBX,43.6319,-79.3716,True,142,2.4775771641754558e-05,45.0
425,3227975251,1823246406,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,50.1122,-120.7942,False,10,0.0,45.0
426,3227975251,2982213860,395152,CloudPBX,43.6319,-79.3716,28573,CLARO S.A.,-22.8751,-43.2775,False,2,0.05680232558139535,44.0
427,410134161,3227975251,812,Rogers Communications Canada Inc.,49.1364,-122.8213,395152,CloudPBX,43.6319,-79.3716,True,1,0.0,45.0
428,3350650158,3227975251,19171,Stargate Connections Inc.,49.2478,-122.9938,395152,CloudPBX,43.6319,-79.3716,True,70,1.4476544299854655e-05,45.0
429,845302071,3227975251,852,TELUS Communications Inc.,50.0163,-124.3226,395152,CloudPBX,43.6319,-79.3716,True,114,0.0,44.93859649122807
430,3227975251,2919632159,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2795,-123.0667,False,117,1.3891494950613212e-05,44.965811965811966
431,3227975250,845302071,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,50.0163,-124.3226,False,161,1.1293054771315642e-05,45.0
432,3227975251,2919739481,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2833,-123.1298,False,47,0.00017933103008051246,44.97872340425532
433,3227975251,408408257,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2833,-123.1298,False,44,1.8154118236152693e-05,45.0
434,1178985642,3227975251,6327,Shaw Communications Inc.,49.2068,-122.4851,395152,CloudPBX,43.6319,-79.3716,True,67,0.0,45.0
435,2892490143,3227975251,25668,Cipherkey Exchange Corp.,49.2497,-123.166,395152,CloudPBX,43.6319,-79.3716,True,13,0.007190767004006758,44.23076923076923
436,3478238583,3227975251,852,TELUS Communications Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,True,56,5.291005291005291e-06,45.0
437,843331514,3227975250,6327,Shaw Communications Inc.,49.3222,-123.0834,395152,CloudPBX,43.6319,-79.3716,True,37,0.05806471978106329,43.945945945945944
438,1178990922,3227975250,6327,Shaw Communications Inc.,49.2068,-122.4851,395152,CloudPBX,43.6319,-79.3716,True,38,0.03375264602142142,43.05263157894737
439,3227975250,2919632159,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2795,-123.0667,False,130,2.3647762132047293e-05,44.96153846153846
440,2914472413,3227975250,852,TELUS Communications Inc.,49.812,-119.5076,395152,CloudPBX,43.6319,-79.3716,True,2,0.005586206896551724,42.0
441,408408257,3227975251,6327,Shaw Communications Inc.,49.2833,-123.1298,395152,CloudPBX,43.6319,-79.3716,True,62,0.03198102755596252,44.20967741935484
442,408198199,3227975250,6327,Shaw Communications Inc.,49.2795,-123.0667,395152,CloudPBX,43.6319,-79.3716,True,91,0.0003482785204110799,45.0
443,1677282775,3227975251,812,Rogers Communications Canada Inc.,44.0433,-79.4912,395152,CloudPBX,43.6319,-79.3716,True,40,0.0140952729719522,44.9
444,3487050211,3227975251,852,TELUS Communications Inc.,49.2646,-123.1648,395152,CloudPBX,43.6319,-79.3716,True,81,0.00048247112599875304,44.98765432098765
445,3227975251,3429204010,395152,CloudPBX,43.6319,-79.3716,577,Bell Canada,49.2667,-122.7833,False,20,3.773584905660377e-05,45.0
446,2919632159,3227975251,6327,Shaw Communications Inc.,49.2795,-123.0667,395152,CloudPBX,43.6319,-79.3716,True,142,3.0915170186218204e-05,44.96478873239437
447,3487073957,3227975251,852,TELUS Communications Inc.,49.2603,-123.146,395152,CloudPBX,43.6319,-79.3716,True,167,0.01912485915509023,44.08383233532934
448,3227975250,407953015,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2788,-123.1139,False,54,0.0,45.0
449,1268774617,3227975250,852,TELUS Communications Inc.,51.0242,-114.1004,395152,CloudPBX,43.6319,-79.3716,True,193,2.0239033507596038e-05,44.994818652849744
450,3227975250,1096686281,395152,CloudPBX,43.6319,-79.3716,577,Bell Canada,46.7749,-71.3344,False,12,0.0,45.0
451,3227975250,3475125866,395152,CloudPBX,43.6319,-79.3716,6171,WorldGate,53.4154,-113.4178,False,65,0.0004181900179054409,44.676923076923075
452,1614101266,3227975251,6327,Shaw Communications Inc.,49.262,-123.0923,395152,CloudPBX,43.6319,-79.3716,True,22,0.0005263993804234864,44.86363636363637
453,3227975251,1674014486,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.299,-123.1408,False,13,3.092385001932741e-05,44.46153846153846
454,3227975251,1208101574,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2779,-123.0908,False,5,0.0017060797871702997,44.6
455,3487050178,3227975250,852,TELUS Communications Inc.,49.2646,-123.1648,395152,CloudPBX,43.6319,-79.3716,True,34,0.0,45.0
456,3227975251,407950571,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2788,-123.1139,False,24,9.114546863021314e-05,45.0
457,3227975251,2892495006,395152,CloudPBX,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,49.1836,-123.1168,False,2,0.0,45.0
458,3626900266,3227975250,11478,Openface Inc.,45.47,-73.6686,395152,CloudPBX,43.6319,-79.3716,True,20,0.0,45.0
459,3227975251,3091502738,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1661,-122.5792,False,85,1.3518762945906313e-05,45.0
460,3227975250,1614101266,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.262,-123.0923,False,4,0.0010525103494753057,45.0
461,3227975251,3638379643,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,False,1,0.0,45.0
462,404020096,3227975250,7922,"Comcast Cable Communications, LLC",45.4509,-122.6962,395152,CloudPBX,43.6319,-79.3716,True,5,0.022437177280550773,44.6
463,3227975250,843371666,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.316,-123.0576,False,106,0.00018711327445999668,44.93396226415094
464,3091502738,3227975251,6327,Shaw Communications Inc.,49.1661,-122.5792,395152,CloudPBX,43.6319,-79.3716,True,110,0.00023016725465492647,44.972727272727276
465,1614099078,3227975250,6327,Shaw Communications Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,True,11,0.0,45.0
466,3227975251,3091587566,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,53.5333,-113.9167,False,194,2.0832754286143344e-05,44.94845360824742
467,1178607163,3227975250,6327,Shaw Communications Inc.,52.0961,-106.6252,395152,CloudPBX,43.6319,-79.3716,True,82,0.00014410933220946224,44.829268292682926
468,3227975251,407953015,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2788,-123.1139,False,52,1.0683760683760684e-05,45.0
469,1178985642,3227975250,6327,Shaw Communications Inc.,49.2068,-122.4851,395152,CloudPBX,43.6319,-79.3716,True,54,8.800880088008801e-05,44.96296296296296
470,3227975251,3091581862,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,52.3834,-113.7853,False,67,1.0034825961338674e-05,45.0
471,3091504754,3227975251,6327,Shaw Communications Inc.,49.2603,-123.146,395152,CloudPBX,43.6319,-79.3716,True,28,0.0009569398225308511,44.75
472,3091492294,3227975251,6327,Shaw Communications Inc.,51.0876,-114.0214,395152,CloudPBX,43.6319,-79.3716,True,22,0.0006122678415937952,45.0
473,3478238583,3227975250,852,TELUS Communications Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,True,59,1.2554927809165097e-05,45.0
474,3227975250,3478238583,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.25,-123.1333,False,87,0.0,45.0
475,1178607163,3227975251,6327,Shaw Communications Inc.,52.0961,-106.6252,395152,CloudPBX,43.6319,-79.3716,True,75,0.0007926881213134423,44.74666666666667
476,1268628388,3227975251,852,TELUS Communications Inc.,49.8928,-119.4852,395152,CloudPBX,43.6319,-79.3716,True,46,1.739130434782609e-05,44.84782608695652
477,3227975251,1247750725,395152,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",37.751,-97.822,False,35,0.0011477299958440035,44.82857142857143
478,409744844,3227975251,6327,Shaw Communications Inc.,48.4777,-123.3658,395152,CloudPBX,43.6319,-79.3716,True,40,0.003890114511348032,44.925
479,3227975250,1268585584,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0423,-122.2835,False,11,0.0011363636363636365,44.90909090909091
480,2919331100,3227975250,6327,Shaw Communications Inc.,49.1661,-122.5792,395152,CloudPBX,43.6319,-79.3716,True,90,0.0007823601739857047,44.98888888888889
481,3509868766,3227975251,852,TELUS Communications Inc.,49.2769,-122.9761,395152,CloudPBX,43.6319,-79.3716,True,2,0.020624999999999998,45.0
482,1674010043,3227975251,852,TELUS Communications Inc.,49.2275,-122.9301,395152,CloudPBX,43.6319,-79.3716,True,47,2.015578505452761e-05,45.0
483,407953015,3227975250,6327,Shaw Communications Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,True,20,0.0,45.0
484,3227975251,3091632362,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2788,-123.1139,False,115,0.0002627020743859991,45.0
485,410135255,3227975250,812,Rogers Communications Canada Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,True,4,0.6336430776189435,44.0
486,410135255,3227975251,812,Rogers Communications Canada Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,True,1,0.00411764705882353,45.0
487,1653562614,3227975250,19171,Stargate Connections Inc.,49.2397,-123.0407,395152,CloudPBX,43.6319,-79.3716,True,745,0.0036101123883117343,44.930201342281876
488,3227975250,1653562614,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2397,-123.0407,False,391,0.002529855635662879,44.9616368286445
489,3227975251,2919711157,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2833,-123.1298,False,37,0.0001837336584186717,44.972972972972975
490,3227975250,3487077158,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2436,-122.7865,False,65,2.1449693757386063e-05,44.96923076923077
491,1268585584,3227975250,852,TELUS Communications Inc.,49.0423,-122.2835,395152,CloudPBX,43.6319,-79.3716,True,17,6.434394764742442e-05,45.0
492,1176780562,3227975250,40029,Novus Entertainment Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,True,97,0.0005709953639624774,44.93814432989691
493,3227975250,1208104646,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.0997,-122.6526,False,7,2.8026914635736515e-05,45.0
494,3227975251,1085557588,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,48.4993,-123.4003,False,13,0.009983267561126826,44.84615384615385
495,3473287046,3227975251,852,TELUS Communications Inc.,49.2767,-123.13,395152,CloudPBX,43.6319,-79.3716,True,56,0.0003044081484994538,44.94642857142857
496,3227975251,1674027313,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0423,-122.2835,False,14,6.693440428380187e-06,45.0
497,3227975250,1150609937,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,53.4617,-113.37100000000001,False,15,0.0,44.86666666666667
498,3227975251,3463713115,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,43.6319,-79.3716,False,42,9.31920931920932e-06,45.0
499,3227975250,1674027313,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0423,-122.2835,False,9,0.0,45.0
500,1653562614,3227975251,19171,Stargate Connections Inc.,49.2397,-123.0407,395152,CloudPBX,43.6319,-79.3716,True,721,0.0037529265191117143,44.89736477115118
501,3227975250,1755144993,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,53.2667,-113.5333,False,1,0.0,45.0
502,3227975251,3509868766,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2769,-122.9761,False,1,0.12,45.0
503,3227975250,3509868766,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2769,-122.9761,False,1,0.019107142857142857,45.0
504,3509868766,3227975250,852,TELUS Communications Inc.,49.2769,-122.9761,395152,CloudPBX,43.6319,-79.3716,True,1,0.011571428571428571,43.0
505,3227975250,845308522,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.8625,-119.5833,False,9,0.0,45.0
506,3227975250,844903169,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2302,-122.9952,False,8,0.0,45.0
507,3227975251,1096686281,395152,CloudPBX,43.6319,-79.3716,577,Bell Canada,46.7749,-71.3344,False,11,0.0,45.0
508,3227975250,1210478642,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.3512,-79.78399999999999,False,18,0.0,45.0
509,412233259,3227975250,7992,Cogeco Cable,44.9001,-76.2494,395152,CloudPBX,43.6319,-79.3716,True,13,1.557533375715194e-05,45.0
510,3227975250,2926902910,395152,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,42.7597,-81.1762,False,19,0.0018841038301949324,45.0
