,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long,count
226,1210498534,1654599251,7992,Cogeco Cable,42.8833,-82.15,395766,CloudPBX,40.7432,-75.2242,257
227,243845606,1654599251,10103,HK Broadband Network Ltd.,22.2833,114.15,395766,CloudPBX,40.7432,-75.2242,4
228,1229012093,1654599251,7922,"Comcast Cable Communications, LLC",44.9198,-93.4832,395766,CloudPBX,40.7432,-75.2242,25
229,1654599251,1745319148,395766,CloudPBX,40.7432,-75.2242,7018,"AT&T Services, Inc.",39.8401,-86.0548,10
230,1654599250,1668866301,395766,CloudPBX,40.7432,-75.2242,7018,"AT&T Services, Inc.",42.5038,-83.4764,1
231,1654599250,1806414516,395766,CloudPBX,40.7432,-75.2242,5769,Videotron Telecom Ltee,45.5055,-73.8789,1
232,2914149279,1654599250,5769,Videotron Telecom Ltee,45.504,-73.5747,395766,CloudPBX,40.7432,-75.2242,20
233,851601933,1654599250,7922,"Comcast Cable Communications, LLC",37.751,-97.822,395766,CloudPBX,40.7432,-75.2242,46
234,1208101574,1654599251,6327,Shaw Communications Inc.,49.2779,-123.0908,395766,CloudPBX,40.7432,-75.2242,7
235,1654599251,2393257217,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5334,-52.7595,5
236,1806414516,1654599250,5769,Videotron Telecom Ltee,45.5055,-73.8789,395766,CloudPBX,40.7432,-75.2242,13
237,1745319148,1654599250,7018,"AT&T Services, Inc.",39.8401,-86.0548,395766,CloudPBX,40.7432,-75.2242,127
238,1255890618,1654599251,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,395766,CloudPBX,40.7432,-75.2242,29
239,1178986754,1654599250,6327,Shaw Communications Inc.,49.2196,-122.6164,395766,CloudPBX,40.7432,-75.2242,15
240,1178986754,1654599251,6327,Shaw Communications Inc.,49.2196,-122.6164,395766,CloudPBX,40.7432,-75.2242,15
241,1654599251,1663736670,395766,CloudPBX,40.7432,-75.2242,7018,"AT&T Services, Inc.",37.751,-97.822,4
242,1217090222,1654599251,812,Rogers Communications Canada Inc.,43.6192,-79.6538,395766,CloudPBX,40.7432,-75.2242,4
243,1676361733,1654599250,812,Rogers Communications Canada Inc.,43.8177,-79.2819,395766,CloudPBX,40.7432,-75.2242,19
244,1208101574,1654599250,6327,Shaw Communications Inc.,49.2779,-123.0908,395766,CloudPBX,40.7432,-75.2242,7
245,3132943948,1654599251,18809,Cable Onda,8.9936,-79.5197,395766,CloudPBX,40.7432,-75.2242,1
246,1654599251,3487926574,395766,CloudPBX,40.7432,-75.2242,6079,RCN,42.0382,-87.7285,1
247,1806414516,1654599251,5769,Videotron Telecom Ltee,45.5055,-73.8789,395766,CloudPBX,40.7432,-75.2242,13
248,1632525706,1654599251,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765,395766,CloudPBX,40.7432,-75.2242,12
249,1654599250,411891757,395766,CloudPBX,40.7432,-75.2242,40788,Start Communications,42.9888,-82.3592,13
250,1654599250,855187221,395766,CloudPBX,40.7432,-75.2242,7922,"Comcast Cable Communications, LLC",39.3656,-76.6199,23
251,407905521,1654599250,6327,Shaw Communications Inc.,49.2275,-122.9301,395766,CloudPBX,40.7432,-75.2242,4
252,2730633589,1654599250,7018,"AT&T Services, Inc.",39.8512,-86.2651,395766,CloudPBX,40.7432,-75.2242,111
253,3638379311,1654599251,7992,Cogeco Cable,42.9578,-82.2777,395766,CloudPBX,40.7432,-75.2242,9
254,1654599251,846445562,395766,CloudPBX,40.7432,-75.2242,7992,Cogeco Cable,42.9578,-82.2777,2
255,1611996983,1654599250,5769,Videotron Telecom Ltee,47.8304,-69.5342,395766,CloudPBX,40.7432,-75.2242,17
256,1667304995,1654599250,7018,"AT&T Services, Inc.",41.8802,-87.7566,395766,CloudPBX,40.7432,-75.2242,278
257,1667304995,1654599251,7018,"AT&T Services, Inc.",41.8802,-87.7566,395766,CloudPBX,40.7432,-75.2242,237
258,1654599250,1616866353,395766,CloudPBX,40.7432,-75.2242,7922,"Comcast Cable Communications, LLC",41.8876,-87.6368,10
259,3638379311,1654599250,7992,Cogeco Cable,42.9578,-82.2777,395766,CloudPBX,40.7432,-75.2242,6
260,1654599250,846445562,395766,CloudPBX,40.7432,-75.2242,7992,Cogeco Cable,42.9578,-82.2777,1
261,1654599250,855009785,395766,CloudPBX,40.7432,-75.2242,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,7
262,1179757332,1654599251,5769,Videotron Telecom Ltee,45.45,-73.75,395766,CloudPBX,40.7432,-75.2242,12
263,1179757332,1654599250,5769,Videotron Telecom Ltee,45.45,-73.75,395766,CloudPBX,40.7432,-75.2242,15
264,1611996983,1654599251,5769,Videotron Telecom Ltee,47.8304,-69.5342,395766,CloudPBX,40.7432,-75.2242,8
265,1654599251,411891757,395766,CloudPBX,40.7432,-75.2242,40788,Start Communications,42.9888,-82.3592,10
266,1654599251,2730633589,395766,CloudPBX,40.7432,-75.2242,7018,"AT&T Services, Inc.",39.8512,-86.2651,4
267,1654599251,410720570,395766,CloudPBX,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",39.895,-86.1804,2
268,1654599251,1676003536,395766,CloudPBX,40.7432,-75.2242,812,Rogers Communications Canada Inc.,43.6572,-79.3783,4
269,1632555294,1654599250,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,395766,CloudPBX,40.7432,-75.2242,38
270,1654599251,1282584635,395766,CloudPBX,40.7432,-75.2242,7922,"Comcast Cable Communications, LLC",39.2575,-76.4951,1
271,2393257317,1654599250,855,Bell Canada,47.5334,-52.7595,395766,CloudPBX,40.7432,-75.2242,388
272,2392981629,1654599251,855,Bell Canada,47.5986,-52.6926,395766,CloudPBX,40.7432,-75.2242,5
273,1654599250,1632556726,395766,CloudPBX,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,6
274,1632555294,1654599251,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,395766,CloudPBX,40.7432,-75.2242,42
275,1136605703,1654599251,7922,"Comcast Cable Communications, LLC",26.1489,-80.1257,395766,CloudPBX,40.7432,-75.2242,1
276,2392981629,1654599250,855,Bell Canada,47.5986,-52.6926,395766,CloudPBX,40.7432,-75.2242,2
277,792166888,1654599250,855,Bell Canada,47.5167,-52.7833,395766,CloudPBX,40.7432,-75.2242,1
278,792166888,1654599251,855,Bell Canada,47.5167,-52.7833,395766,CloudPBX,40.7432,-75.2242,2
279,1654599250,1749006169,395766,CloudPBX,40.7432,-75.2242,7018,"AT&T Services, Inc.",39.9738,-86.1765,1
280,1654599251,2918435450,395766,CloudPBX,40.7432,-75.2242,40191,ZEROFAIL,45.4987,-73.5793,4
281,1676738700,1654599250,812,Rogers Communications Canada Inc.,44.5168,-80.0164,395766,CloudPBX,40.7432,-75.2242,1
282,1654599250,1761238166,395766,CloudPBX,40.7432,-75.2242,15128,Comwave Telecom Inc.,43.0233,-81.1643,18
283,1676738700,1654599251,812,Rogers Communications Canada Inc.,44.5168,-80.0164,395766,CloudPBX,40.7432,-75.2242,1
284,1654599251,1761238166,395766,CloudPBX,40.7432,-75.2242,15128,Comwave Telecom Inc.,43.0233,-81.1643,15
285,416559370,1654599251,35911,Telebec,48.1002,-77.7828,395766,CloudPBX,40.7432,-75.2242,5
286,3625170708,1654599250,40029,Novus Entertainment Inc.,49.2788,-123.1139,395766,CloudPBX,40.7432,-75.2242,11
287,3473289421,1654599250,852,TELUS Communications Inc.,49.2666,-123.1976,395766,CloudPBX,40.7432,-75.2242,2
288,1827712019,1654599250,7018,"AT&T Services, Inc.",39.8512,-86.2651,395766,CloudPBX,40.7432,-75.2242,40
289,1612181439,1654599251,5769,Videotron Telecom Ltee,45.4667,-73.8833,395766,CloudPBX,40.7432,-75.2242,12
290,1654599251,1616866353,395766,CloudPBX,40.7432,-75.2242,7922,"Comcast Cable Communications, LLC",41.8876,-87.6368,11
291,1210478362,1654599251,7992,Cogeco Cable,42.2767,-83.0793,395766,CloudPBX,40.7432,-75.2242,94
292,1176143780,1654599250,577,Bell Canada,43.9251,-78.8287,395766,CloudPBX,40.7432,-75.2242,1
293,1823230797,1654599250,852,TELUS Communications Inc.,49.0331,-123.0877,395766,CloudPBX,40.7432,-75.2242,1
294,1654599251,2393314675,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5194,-52.8122,10
295,1654599250,2393257217,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5334,-52.7595,5
296,1654599251,1217122175,395766,CloudPBX,40.7432,-75.2242,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,4
297,1827712019,1654599251,7018,"AT&T Services, Inc.",39.8512,-86.2651,395766,CloudPBX,40.7432,-75.2242,57
298,1654599251,1632556726,395766,CloudPBX,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,10
299,1654599251,1217120017,395766,CloudPBX,40.7432,-75.2242,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,7
300,1654599250,2886637142,395766,CloudPBX,40.7432,-75.2242,7018,"AT&T Services, Inc.",39.8227,-86.145,2
301,1654599250,410719962,395766,CloudPBX,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264,3
302,1654599251,855009785,395766,CloudPBX,40.7432,-75.2242,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,7
303,1210492883,1654599251,7992,Cogeco Cable,42.9578,-82.2777,395766,CloudPBX,40.7432,-75.2242,9
304,1654599250,3475127854,395766,CloudPBX,40.7432,-75.2242,6171,WorldGate,53.55,-113.5,6
305,2393257389,1654599250,855,Bell Canada,47.5334,-52.7595,395766,CloudPBX,40.7432,-75.2242,16
306,2393257389,1654599251,855,Bell Canada,47.5334,-52.7595,395766,CloudPBX,40.7432,-75.2242,23
307,1654599251,2393257058,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5334,-52.7595,1
308,2734649927,1654599251,40788,Start Communications,43.623000000000005,-79.3936,395766,CloudPBX,40.7432,-75.2242,25
309,2734649927,1654599250,40788,Start Communications,43.623000000000005,-79.3936,395766,CloudPBX,40.7432,-75.2242,10
310,1654599251,1827712019,395766,CloudPBX,40.7432,-75.2242,7018,"AT&T Services, Inc.",39.8512,-86.2651,1
311,3517667526,1654599250,852,TELUS Communications Inc.,43.6655,-79.4204,395766,CloudPBX,40.7432,-75.2242,1
312,1676089078,1654599250,812,Rogers Communications Canada Inc.,43.6656,-79.383,395766,CloudPBX,40.7432,-75.2242,3
313,1676089078,1654599251,812,Rogers Communications Canada Inc.,43.6656,-79.383,395766,CloudPBX,40.7432,-75.2242,4
314,1176143780,1654599251,577,Bell Canada,43.9251,-78.8287,395766,CloudPBX,40.7432,-75.2242,1
315,3096912917,1654599250,36522,BELL MOBILITY INC.,43.4389,-80.2649,395766,CloudPBX,40.7432,-75.2242,2
316,413969162,1654599250,33363,"BRIGHT HOUSE NETWORKS, LLC",40.0698,-85.9817,395766,CloudPBX,40.7432,-75.2242,110
317,1088895481,1654599250,577,Bell Canada,43.8769,-79.2686,395766,CloudPBX,40.7432,-75.2242,3
318,413969162,1654599251,33363,"BRIGHT HOUSE NETWORKS, LLC",40.0698,-85.9817,395766,CloudPBX,40.7432,-75.2242,108
319,1217090222,1654599250,812,Rogers Communications Canada Inc.,43.6192,-79.6538,395766,CloudPBX,40.7432,-75.2242,5
320,1654599251,413969162,395766,CloudPBX,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",40.0698,-85.9817,9
321,1632525706,1654599250,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765,395766,CloudPBX,40.7432,-75.2242,11
322,2904668966,1654599250,812,Rogers Communications Canada Inc.,43.6192,-79.6538,395766,CloudPBX,40.7432,-75.2242,2
323,3322970521,1654599250,1403,EBOX,43.6564,-79.38600000000001,395766,CloudPBX,40.7432,-75.2242,1
324,1675903376,1654599250,812,Rogers Communications Canada Inc.,43.8582,-79.3985,395766,CloudPBX,40.7432,-75.2242,4
325,1654599250,1675903376,395766,CloudPBX,40.7432,-75.2242,812,Rogers Communications Canada Inc.,43.8582,-79.3985,1
326,3517667554,1654599250,852,TELUS Communications Inc.,43.6655,-79.4204,395766,CloudPBX,40.7432,-75.2242,1
327,1654599250,1745319148,395766,CloudPBX,40.7432,-75.2242,7018,"AT&T Services, Inc.",39.8401,-86.0548,9
328,3423417093,1654599251,36077,Dynamic ASP Inc.,44.6533,-63.6675,395766,CloudPBX,40.7432,-75.2242,652
329,3423417093,1654599250,36077,Dynamic ASP Inc.,44.6533,-63.6675,395766,CloudPBX,40.7432,-75.2242,659
330,1176143091,1654599251,577,Bell Canada,43.9251,-78.8287,395766,CloudPBX,40.7432,-75.2242,3
331,1176143091,1654599250,577,Bell Canada,43.9251,-78.8287,395766,CloudPBX,40.7432,-75.2242,2
332,416559370,1654599250,35911,Telebec,48.1002,-77.7828,395766,CloudPBX,40.7432,-75.2242,2
333,3517667397,1654599250,852,TELUS Communications Inc.,43.6655,-79.4204,395766,CloudPBX,40.7432,-75.2242,1
334,1654599251,1255890618,395766,CloudPBX,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,1
335,1654599250,2918435450,395766,CloudPBX,40.7432,-75.2242,40191,ZEROFAIL,45.4987,-73.5793,3
336,846445562,1654599250,7992,Cogeco Cable,42.9578,-82.2777,395766,CloudPBX,40.7432,-75.2242,17
337,846445562,1654599251,7992,Cogeco Cable,42.9578,-82.2777,395766,CloudPBX,40.7432,-75.2242,16
338,1823230797,1654599251,852,TELUS Communications Inc.,49.0331,-123.0877,395766,CloudPBX,40.7432,-75.2242,3
339,1654599251,1268519453,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.0791,-122.7553,2
340,2548827754,1654599251,57169,EDIS GmbH,48.2,16.3667,395766,CloudPBX,40.7432,-75.2242,117
341,2548827754,1654599250,57169,EDIS GmbH,48.2,16.3667,395766,CloudPBX,40.7432,-75.2242,5
342,1228312189,1654599250,7922,"Comcast Cable Communications, LLC",34.1036,-84.6374,395766,CloudPBX,40.7432,-75.2242,30
343,2392989209,1654599250,855,Bell Canada,47.5986,-52.6926,395766,CloudPBX,40.7432,-75.2242,135
344,2392989209,1654599251,855,Bell Canada,47.5986,-52.6926,395766,CloudPBX,40.7432,-75.2242,116
345,1176497890,1654599250,577,Bell Canada,46.7749,-71.3344,395766,CloudPBX,40.7432,-75.2242,9
346,412232355,1654599251,7992,Cogeco Cable,42.95,-82.1167,395766,CloudPBX,40.7432,-75.2242,11
347,1654599250,1176497890,395766,CloudPBX,40.7432,-75.2242,577,Bell Canada,46.7749,-71.3344,3
348,1654599251,2392989209,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5986,-52.6926,100
349,1654599251,1176497890,395766,CloudPBX,40.7432,-75.2242,577,Bell Canada,46.7749,-71.3344,2
350,1176497890,1654599251,577,Bell Canada,46.7749,-71.3344,395766,CloudPBX,40.7432,-75.2242,7
351,412234379,1654599250,7992,Cogeco Cable,44.1665,-77.4037,395766,CloudPBX,40.7432,-75.2242,5
352,412234379,1654599251,7992,Cogeco Cable,44.1665,-77.4037,395766,CloudPBX,40.7432,-75.2242,3
353,755171422,1654599251,40788,Start Communications,42.9976,-81.2563,395766,CloudPBX,40.7432,-75.2242,1
354,2479012700,1654599250,15128,Comwave Telecom Inc.,44.0168,-78.3995,395766,CloudPBX,40.7432,-75.2242,17
355,2479012700,1654599251,15128,Comwave Telecom Inc.,44.0168,-78.3995,395766,CloudPBX,40.7432,-75.2242,51
356,1082947564,1654599251,40788,Start Communications,43.6572,-79.3783,395766,CloudPBX,40.7432,-75.2242,2
357,2393257317,1654599251,855,Bell Canada,47.5334,-52.7595,395766,CloudPBX,40.7432,-75.2242,334
358,2926902910,1654599250,812,Rogers Communications Canada Inc.,42.7597,-81.1762,395766,CloudPBX,40.7432,-75.2242,7
359,1654599250,2926902910,395766,CloudPBX,40.7432,-75.2242,812,Rogers Communications Canada Inc.,42.7597,-81.1762,5
360,1676226920,1654599251,812,Rogers Communications Canada Inc.,44.3572,-79.6929,395766,CloudPBX,40.7432,-75.2242,4
361,1654599251,2926804521,395766,CloudPBX,40.7432,-75.2242,812,Rogers Communications Canada Inc.,44.6087,-79.4207,3
362,1655456051,1654599251,22773,Cox Communications Inc.,33.5076,-112.0583,395766,CloudPBX,40.7432,-75.2242,11
363,1082947125,1654599250,40788,Start Communications,43.6572,-79.3783,395766,CloudPBX,40.7432,-75.2242,29
364,1654599251,412234379,395766,CloudPBX,40.7432,-75.2242,7992,Cogeco Cable,44.1665,-77.4037,1
365,2926902910,1654599251,812,Rogers Communications Canada Inc.,42.7597,-81.1762,395766,CloudPBX,40.7432,-75.2242,12
366,1654599251,2926902910,395766,CloudPBX,40.7432,-75.2242,812,Rogers Communications Canada Inc.,42.7597,-81.1762,9
367,3638379699,1654599251,7992,Cogeco Cable,42.9578,-82.2777,395766,CloudPBX,40.7432,-75.2242,23
368,1082947125,1654599251,40788,Start Communications,43.6572,-79.3783,395766,CloudPBX,40.7432,-75.2242,15
369,1210505669,1654599251,7992,Cogeco Cable,42.9578,-82.2777,395766,CloudPBX,40.7432,-75.2242,12
370,1761238213,1654599250,15128,Comwave Telecom Inc.,43.0233,-81.1643,395766,CloudPBX,40.7432,-75.2242,6
371,1761238213,1654599251,15128,Comwave Telecom Inc.,43.0233,-81.1643,395766,CloudPBX,40.7432,-75.2242,4
372,846445527,1654599251,7992,Cogeco Cable,42.9578,-82.2777,395766,CloudPBX,40.7432,-75.2242,78
373,215430735,1654599251,7018,"AT&T Services, Inc.",37.751,-97.822,395766,CloudPBX,40.7432,-75.2242,4
374,1654599251,2393257317,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5334,-52.7595,151
375,2393249426,1654599251,855,Bell Canada,47.5124,-52.6729,395766,CloudPBX,40.7432,-75.2242,51
376,2393249426,1654599250,855,Bell Canada,47.5124,-52.6729,395766,CloudPBX,40.7432,-75.2242,67
377,2392981811,1654599251,855,Bell Canada,47.5986,-52.6926,395766,CloudPBX,40.7432,-75.2242,15
378,2392981811,1654599250,855,Bell Canada,47.5986,-52.6926,395766,CloudPBX,40.7432,-75.2242,10
379,1654599250,2393257317,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5334,-52.7595,168
380,412232355,1654599250,7992,Cogeco Cable,42.95,-82.1167,395766,CloudPBX,40.7432,-75.2242,9
381,1088785852,1654599251,577,Bell Canada,46.7589,-71.298,395766,CloudPBX,40.7432,-75.2242,165
382,1088785852,1654599250,577,Bell Canada,46.7589,-71.298,395766,CloudPBX,40.7432,-75.2242,128
383,1654599251,1632558126,395766,CloudPBX,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264,11
384,846445527,1654599250,7992,Cogeco Cable,42.9578,-82.2777,395766,CloudPBX,40.7432,-75.2242,45
385,1654599251,1088785852,395766,CloudPBX,40.7432,-75.2242,577,Bell Canada,46.7589,-71.298,56
386,1654599250,1088785852,395766,CloudPBX,40.7432,-75.2242,577,Bell Canada,46.7589,-71.298,47
387,756118608,1654599251,7018,"AT&T Services, Inc.",39.1604,-119.8618,395766,CloudPBX,40.7432,-75.2242,31
388,756118608,1654599250,7018,"AT&T Services, Inc.",39.1604,-119.8618,395766,CloudPBX,40.7432,-75.2242,43
389,1654599251,846445527,395766,CloudPBX,40.7432,-75.2242,7992,Cogeco Cable,42.9578,-82.2777,11
390,1654599250,2393249426,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5124,-52.6729,22
391,1655456051,1654599250,22773,Cox Communications Inc.,33.5076,-112.0583,395766,CloudPBX,40.7432,-75.2242,1
392,413970142,1654599250,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765,395766,CloudPBX,40.7432,-75.2242,18
393,416559808,1654599251,35911,Telebec,48.1002,-77.7828,395766,CloudPBX,40.7432,-75.2242,19
394,2621001610,1654599250,855,Bell Canada,47.5167,-52.7833,395766,CloudPBX,40.7432,-75.2242,5
395,2621001610,1654599251,855,Bell Canada,47.5167,-52.7833,395766,CloudPBX,40.7432,-75.2242,2
396,1654599251,2393249426,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5124,-52.6729,21
397,2393019066,1654599250,855,Bell Canada,47.5124,-52.6729,395766,CloudPBX,40.7432,-75.2242,120
398,1654599250,846445527,395766,CloudPBX,40.7432,-75.2242,7992,Cogeco Cable,42.9578,-82.2777,9
399,1654599250,1282584635,395766,CloudPBX,40.7432,-75.2242,7922,"Comcast Cable Communications, LLC",39.2575,-76.4951,3
400,757118707,1654599250,20473,"Choopa, LLC",51.5142,-0.0931,395766,CloudPBX,40.7432,-75.2242,2
401,757118707,1654599251,20473,"Choopa, LLC",51.5142,-0.0931,395766,CloudPBX,40.7432,-75.2242,1
402,1176485237,1654599250,577,Bell Canada,43.9581,-78.8972,395766,CloudPBX,40.7432,-75.2242,5
403,1176485237,1654599251,577,Bell Canada,43.9581,-78.8972,395766,CloudPBX,40.7432,-75.2242,5
404,1654599251,1176485237,395766,CloudPBX,40.7432,-75.2242,577,Bell Canada,43.9581,-78.8972,1
405,1210492883,1654599250,7992,Cogeco Cable,42.9578,-82.2777,395766,CloudPBX,40.7432,-75.2242,3
406,3638379699,1654599250,7992,Cogeco Cable,42.9578,-82.2777,395766,CloudPBX,40.7432,-75.2242,14
407,1654599251,3638379699,395766,CloudPBX,40.7432,-75.2242,7992,Cogeco Cable,42.9578,-82.2777,27
408,1654599250,2392989209,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5986,-52.6926,106
409,1614103491,1654599251,6327,Shaw Communications Inc.,49.0787,-121.6098,395766,CloudPBX,40.7432,-75.2242,3
410,1654599251,1614103491,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.0787,-121.6098,3
411,3640363090,1654599251,14007,Skyway West,49.2788,-123.1139,395766,CloudPBX,40.7432,-75.2242,22
412,1654599250,3638379699,395766,CloudPBX,40.7432,-75.2242,7992,Cogeco Cable,42.9578,-82.2777,26
413,3096949426,1654599251,36522,BELL MOBILITY INC.,43.6736,-79.4035,395766,CloudPBX,40.7432,-75.2242,1
414,3640368787,1654599251,14007,Skyway West,49.2807,-123.0397,395766,CloudPBX,40.7432,-75.2242,2
415,1090362003,1654599250,19171,Stargate Connections Inc.,49.2666,-123.1976,395766,CloudPBX,40.7432,-75.2242,16
416,3091619682,1654599250,6327,Shaw Communications Inc.,53.5428,-113.4974,395766,CloudPBX,40.7432,-75.2242,1
417,3512424079,1654599251,852,TELUS Communications Inc.,53.585,-113.5526,395766,CloudPBX,40.7432,-75.2242,11
418,1654599251,3330677851,395766,CloudPBX,40.7432,-75.2242,30500,Wolfpaw Data Centres Inc,55.3333,-115.4167,5
419,1654599250,3512272902,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,53.7168,-113.2187,3
420,3330677851,1654599251,30500,Wolfpaw Data Centres Inc,55.3333,-115.4167,395766,CloudPBX,40.7432,-75.2242,9
421,1654599251,2731908580,395766,CloudPBX,40.7432,-75.2242,54527,Astute Hosting Inc.,49.2866,-123.1158,9
422,3091502738,1654599251,6327,Shaw Communications Inc.,49.1661,-122.5792,395766,CloudPBX,40.7432,-75.2242,3
423,1654599251,1653563098,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2767,-123.13,2
424,3478245688,1654599250,852,TELUS Communications Inc.,49.2779,-123.0908,395766,CloudPBX,40.7432,-75.2242,3
425,3332465478,1654599250,6171,WorldGate,53.4914,-113.4802,395766,CloudPBX,40.7432,-75.2242,8
426,1654599250,2919739481,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2833,-123.1298,1
427,3640363090,1654599250,14007,Skyway West,49.2788,-123.1139,395766,CloudPBX,40.7432,-75.2242,17
428,3236611778,1654599251,14007,Skyway West,49.222,-123.0683,395766,CloudPBX,40.7432,-75.2242,1
429,1090360462,1654599251,19171,Stargate Connections Inc.,49.2866,-123.1158,395766,CloudPBX,40.7432,-75.2242,14
430,3492161874,1654599251,852,TELUS Communications Inc.,51.0242,-114.1004,395766,CloudPBX,40.7432,-75.2242,1
431,1654599250,1090362003,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2666,-123.1976,11
432,1268774617,1654599251,852,TELUS Communications Inc.,51.0242,-114.1004,395766,CloudPBX,40.7432,-75.2242,1
433,1654599250,1653562614,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2397,-123.0407,15
434,1090360462,1654599250,19171,Stargate Connections Inc.,49.2866,-123.1158,395766,CloudPBX,40.7432,-75.2242,11
435,1654599251,1077449335,395766,CloudPBX,40.7432,-75.2242,15102,WiBand Communications,53.4179,-113.5785,2
436,408408257,1654599250,6327,Shaw Communications Inc.,49.2833,-123.1298,395766,CloudPBX,40.7432,-75.2242,3
437,1654599251,3478245688,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.2779,-123.0908,1
438,1090362003,1654599251,19171,Stargate Connections Inc.,49.2666,-123.1976,395766,CloudPBX,40.7432,-75.2242,17
439,1653560604,1654599250,19171,Stargate Connections Inc.,49.2475,-123.12100000000001,395766,CloudPBX,40.7432,-75.2242,1
440,3640368787,1654599250,14007,Skyway West,49.2807,-123.0397,395766,CloudPBX,40.7432,-75.2242,3
441,3512424079,1654599250,852,TELUS Communications Inc.,53.585,-113.5526,395766,CloudPBX,40.7432,-75.2242,12
442,2919755137,1654599251,6327,Shaw Communications Inc.,49.2475,-123.12100000000001,395766,CloudPBX,40.7432,-75.2242,3
443,3492161874,1654599250,852,TELUS Communications Inc.,51.0242,-114.1004,395766,CloudPBX,40.7432,-75.2242,1
444,1654599251,1090362003,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2666,-123.1976,11
445,1654599251,3478222275,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.2795,-123.0667,2
446,1654599251,843371666,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.316,-123.0576,2
447,1654599250,2734649927,395766,CloudPBX,40.7432,-75.2242,40788,Start Communications,43.623000000000005,-79.3936,2
448,1654599251,1268497742,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.2475,-123.12100000000001,1
449,386965699,1654599251,852,TELUS Communications Inc.,49.2795,-123.0667,395766,CloudPBX,40.7432,-75.2242,2
450,1268517701,1654599251,852,TELUS Communications Inc.,49.2492,-123.1104,395766,CloudPBX,40.7432,-75.2242,1
451,1654599251,2734649927,395766,CloudPBX,40.7432,-75.2242,40788,Start Communications,43.623000000000005,-79.3936,2
452,386989517,1654599250,852,TELUS Communications Inc.,49.0791,-122.7553,395766,CloudPBX,40.7432,-75.2242,4
453,1654599250,386933003,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.262,-123.0923,4
454,1244849474,1654599250,14007,Skyway West,49.316,-123.0576,395766,CloudPBX,40.7432,-75.2242,1
455,3463715872,1654599250,852,TELUS Communications Inc.,49.3615,-123.2627,395766,CloudPBX,40.7432,-75.2242,7
456,1654599250,3463712682,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.2327,-123.0917,1
457,1653562614,1654599250,19171,Stargate Connections Inc.,49.2397,-123.0407,395766,CloudPBX,40.7432,-75.2242,16
