,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long,count
226,3227975251,3091463342,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2866,-123.1158,33
227,844933399,3227975251,852,TELUS Communications Inc.,50.1208,-122.9544,395152,CloudPBX,43.6319,-79.3716,73
228,1179163944,3227975251,6327,Shaw Communications Inc.,50.9819,-114.1004,395152,CloudPBX,43.6319,-79.3716,1
229,3091587566,3227975250,6327,Shaw Communications Inc.,53.5333,-113.9167,395152,CloudPBX,43.6319,-79.3716,275
230,1823230797,3227975250,852,TELUS Communications Inc.,49.0331,-123.0877,395152,CloudPBX,43.6319,-79.3716,59
231,3227975250,3478238498,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.25,-123.1333,230
232,3497430155,3227975251,19171,Stargate Connections Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,307
233,3227975251,1268498338,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2475,-123.12100000000001,162
234,3227975251,3624749586,395152,CloudPBX,43.6319,-79.3716,15290,Allstream Corp.,43.5924,-79.7611,148
235,1268628388,3227975250,852,TELUS Communications Inc.,49.8928,-119.4852,395152,CloudPBX,43.6319,-79.3716,46
236,3091700558,3227975250,6327,Shaw Communications Inc.,49.141000000000005,-122.8569,395152,CloudPBX,43.6319,-79.3716,112
237,3227975251,3473287046,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2767,-123.13,83
238,3512272902,3227975250,852,TELUS Communications Inc.,53.7168,-113.2187,395152,CloudPBX,43.6319,-79.3716,341
239,3227975251,407051730,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.8625,-119.5833,27
240,3227975251,3478245688,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2779,-123.0908,236
241,3227975251,1653563098,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2767,-123.13,163
242,2731908580,3227975251,54527,Astute Hosting Inc.,49.2866,-123.1158,395152,CloudPBX,43.6319,-79.3716,142
243,3091513150,3227975250,6327,Shaw Communications Inc.,49.262,-123.0923,395152,CloudPBX,43.6319,-79.3716,57
244,3227975250,3478245688,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2779,-123.0908,251
245,843093146,3227975250,6327,Shaw Communications Inc.,49.2833,-123.1298,395152,CloudPBX,43.6319,-79.3716,198
246,3227975250,1090360550,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2866,-123.1158,317
247,3332465478,3227975250,6171,WorldGate,53.4914,-113.4802,395152,CloudPBX,43.6319,-79.3716,142
248,3227975251,2914320357,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2196,-122.6164,33
249,3091471302,3227975250,6327,Shaw Communications Inc.,49.3167,-122.7384,395152,CloudPBX,43.6319,-79.3716,256
250,3227975250,3091471302,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.3167,-122.7384,125
251,3227975251,3475125866,395152,CloudPBX,43.6319,-79.3716,6171,WorldGate,53.4154,-113.4178,74
252,3227975250,3463715872,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.3615,-123.2627,217
253,3227975250,1268774617,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,51.0242,-114.1004,187
254,843093146,3227975251,6327,Shaw Communications Inc.,49.2833,-123.1298,395152,CloudPBX,43.6319,-79.3716,199
255,3227975251,843093146,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2833,-123.1298,163
256,3227975250,844941337,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2068,-122.4851,18
257,3227975250,408408257,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2833,-123.1298,61
258,3227975251,3497430155,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2788,-123.1139,352
259,386933003,3227975250,852,TELUS Communications Inc.,49.262,-123.0923,395152,CloudPBX,43.6319,-79.3716,206
260,3227975250,3487047224,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2788,-123.1139,157
261,3227975251,386961018,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0374,-122.8299,1
262,3091631882,3227975250,6327,Shaw Communications Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,501
263,3227975250,1823797351,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,48.4267,-123.3655,193
264,3091469318,3227975250,6327,Shaw Communications Inc.,49.2436,-122.7865,395152,CloudPBX,43.6319,-79.3716,432
265,3227975250,3624749586,395152,CloudPBX,43.6319,-79.3716,15290,Allstream Corp.,43.5924,-79.7611,162
266,3227975251,1653562909,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.316,-123.0576,155
267,2914320357,3227975251,852,TELUS Communications Inc.,49.2196,-122.6164,395152,CloudPBX,43.6319,-79.3716,32
268,408408257,3227975250,6327,Shaw Communications Inc.,49.2833,-123.1298,395152,CloudPBX,43.6319,-79.3716,57
269,3478245688,3227975250,852,TELUS Communications Inc.,49.2779,-123.0908,395152,CloudPBX,43.6319,-79.3716,327
270,407051730,3227975250,6327,Shaw Communications Inc.,49.8625,-119.5833,395152,CloudPBX,43.6319,-79.3716,28
271,3227975250,1823230797,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0331,-123.0877,13
272,3227975251,3091631882,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2788,-123.1139,308
273,3227975250,1268498338,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2475,-123.12100000000001,159
274,844941337,3227975251,852,TELUS Communications Inc.,49.2068,-122.4851,395152,CloudPBX,43.6319,-79.3716,25
275,3227975250,2914320357,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2196,-122.6164,28
276,3227975250,3091643406,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,53.5185,-113.6579,104
277,3227975251,3478238583,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.25,-123.1333,73
278,2919755137,3227975251,6327,Shaw Communications Inc.,49.2475,-123.12100000000001,395152,CloudPBX,43.6319,-79.3716,123
279,3227975250,843093146,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2833,-123.1298,150
280,845309816,3227975251,852,TELUS Communications Inc.,49.0374,-122.8299,395152,CloudPBX,43.6319,-79.3716,216
281,3227975250,3350650150,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2478,-122.9938,190
282,3227975251,3346985660,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,53.55,-113.5,97
283,3227975250,386933003,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.262,-123.0923,171
284,3227975250,2919755137,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2475,-123.12100000000001,173
285,3227975251,1268497742,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2475,-123.12100000000001,393
286,3227975250,1653562909,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.316,-123.0576,191
287,3227975251,3350650158,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2478,-122.9938,101
288,3478238498,3227975250,852,TELUS Communications Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,175
289,3091643406,3227975250,6327,Shaw Communications Inc.,53.5185,-113.6579,395152,CloudPBX,43.6319,-79.3716,18
290,3478222275,3227975251,852,TELUS Communications Inc.,49.2795,-123.0667,395152,CloudPBX,43.6319,-79.3716,108
291,3227975251,1806931219,395152,CloudPBX,43.6319,-79.3716,5645,"TekSavvy Solutions, Inc.",43.6784,-79.2941,17
292,3350650150,3227975250,19171,Stargate Connections Inc.,49.2478,-122.9938,395152,CloudPBX,43.6319,-79.3716,439
293,3227975250,1268497742,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2475,-123.12100000000001,391
294,3227975250,3091463342,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2866,-123.1158,30
295,1823797351,3227975250,852,TELUS Communications Inc.,48.4267,-123.3655,395152,CloudPBX,43.6319,-79.3716,176
296,3227975251,1613813930,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.0997,-122.6526,25
297,3478245688,3227975251,852,TELUS Communications Inc.,49.2779,-123.0908,395152,CloudPBX,43.6319,-79.3716,339
298,843371666,3227975251,6327,Shaw Communications Inc.,49.316,-123.0576,395152,CloudPBX,43.6319,-79.3716,136
299,3227975251,1090360654,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2866,-123.1158,500
300,3227975250,1614226523,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1889,-122.87299999999999,161
301,3487077158,3227975250,852,TELUS Communications Inc.,49.2436,-122.7865,395152,CloudPBX,43.6319,-79.3716,73
302,3227975250,3497430155,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2788,-123.1139,374
303,3091463342,3227975250,6327,Shaw Communications Inc.,49.2866,-123.1158,395152,CloudPBX,43.6319,-79.3716,118
304,3227975250,2919711157,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2833,-123.1298,37
305,3091469318,3227975251,6327,Shaw Communications Inc.,49.2436,-122.7865,395152,CloudPBX,43.6319,-79.3716,422
306,3332465478,3227975251,6171,WorldGate,53.4914,-113.4802,395152,CloudPBX,43.6319,-79.3716,122
307,386989957,3227975251,852,TELUS Communications Inc.,49.0791,-122.7553,395152,CloudPBX,43.6319,-79.3716,62
308,3227975251,843371666,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.316,-123.0576,105
309,3227975250,408198199,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2795,-123.0667,115
310,3227975250,1268628388,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.8928,-119.4852,118
311,386965699,3227975250,852,TELUS Communications Inc.,49.2795,-123.0667,395152,CloudPBX,43.6319,-79.3716,98
312,3227975251,386965699,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2795,-123.0667,214
313,3350650158,3227975250,19171,Stargate Connections Inc.,49.2478,-122.9938,395152,CloudPBX,43.6319,-79.3716,56
314,3227975250,3487050178,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2646,-123.1648,91
315,3091581862,3227975251,6327,Shaw Communications Inc.,52.3834,-113.7853,395152,CloudPBX,43.6319,-79.3716,84
316,386965699,3227975251,852,TELUS Communications Inc.,49.2795,-123.0667,395152,CloudPBX,43.6319,-79.3716,96
317,3463712682,3227975250,852,TELUS Communications Inc.,49.2327,-123.0917,395152,CloudPBX,43.6319,-79.3716,170
318,1614099078,3227975251,6327,Shaw Communications Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,9
319,3227975250,845309816,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0374,-122.8299,131
320,1163576676,3227975251,13768,Cogeco Peer 1,49.2344,-123.1451,395152,CloudPBX,43.6319,-79.3716,39
321,1163576676,3227975250,13768,Cogeco Peer 1,49.2344,-123.1451,395152,CloudPBX,43.6319,-79.3716,51
322,3227975250,1653563098,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2767,-123.13,176
323,1614246579,3227975251,6327,Shaw Communications Inc.,49.0997,-122.6526,395152,CloudPBX,43.6319,-79.3716,9
324,3227975250,3091581862,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,52.3834,-113.7853,58
325,3478222275,3227975250,852,TELUS Communications Inc.,49.2795,-123.0667,395152,CloudPBX,43.6319,-79.3716,107
326,3227975251,3463715872,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.3615,-123.2627,212
327,2919755137,3227975250,6327,Shaw Communications Inc.,49.2475,-123.12100000000001,395152,CloudPBX,43.6319,-79.3716,93
328,3227975250,3640368282,395152,CloudPBX,43.6319,-79.3716,14007,Skyway West,48.4167,-123.365,88
329,1674014486,3227975250,852,TELUS Communications Inc.,49.299,-123.1408,395152,CloudPBX,43.6319,-79.3716,168
330,3091347451,3227975250,6327,Shaw Communications Inc.,48.4765,-123.3145,395152,CloudPBX,43.6319,-79.3716,26
331,3091471302,3227975251,6327,Shaw Communications Inc.,49.3167,-122.7384,395152,CloudPBX,43.6319,-79.3716,164
332,1823229904,3227975251,852,TELUS Communications Inc.,49.2475,-123.12100000000001,395152,CloudPBX,43.6319,-79.3716,219
333,3512272902,3227975251,852,TELUS Communications Inc.,53.7168,-113.2187,395152,CloudPBX,43.6319,-79.3716,321
334,1150482625,3227975250,6327,Shaw Communications Inc.,51.0419,-114.2,395152,CloudPBX,43.6319,-79.3716,4
335,3227975251,1176780562,395152,CloudPBX,43.6319,-79.3716,40029,Novus Entertainment Inc.,49.2788,-123.1139,35
336,3091619682,3227975250,6327,Shaw Communications Inc.,53.5428,-113.4974,395152,CloudPBX,43.6319,-79.3716,44
337,3227975251,845309816,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0374,-122.8299,131
338,3487047224,3227975251,852,TELUS Communications Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,540
339,386989957,3227975250,852,TELUS Communications Inc.,49.0791,-122.7553,395152,CloudPBX,43.6319,-79.3716,52
340,3227975250,3346985660,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,53.55,-113.5,93
341,3091619682,3227975251,6327,Shaw Communications Inc.,53.5428,-113.4974,395152,CloudPBX,43.6319,-79.3716,35
342,404020096,3227975251,7922,"Comcast Cable Communications, LLC",45.4509,-122.6962,395152,CloudPBX,43.6319,-79.3716,2
343,3227975251,1823797351,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,48.4267,-123.3655,171
344,3227975251,1674011774,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2667,-122.7833,336
345,1823797351,3227975251,852,TELUS Communications Inc.,48.4267,-123.3655,395152,CloudPBX,43.6319,-79.3716,176
346,3227975251,3091643406,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,53.5185,-113.6579,120
347,1090362013,3227975250,19171,Stargate Connections Inc.,49.2666,-123.1976,395152,CloudPBX,43.6319,-79.3716,273
348,409744844,3227975250,6327,Shaw Communications Inc.,48.4777,-123.3658,395152,CloudPBX,43.6319,-79.3716,33
349,3227975250,3091632362,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2788,-123.1139,106
350,2919711157,3227975251,6327,Shaw Communications Inc.,49.2833,-123.1298,395152,CloudPBX,43.6319,-79.3716,72
351,3463712682,3227975251,852,TELUS Communications Inc.,49.2327,-123.0917,395152,CloudPBX,43.6319,-79.3716,187
352,3227975251,3487073957,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2603,-123.146,101
353,3227975251,844941337,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2068,-122.4851,25
354,2919711157,3227975250,6327,Shaw Communications Inc.,49.2833,-123.1298,395152,CloudPBX,43.6319,-79.3716,72
355,3227975251,3091427666,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2167,-122.9167,118
356,3227975250,3091513150,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.262,-123.0923,33
357,1090362013,3227975251,19171,Stargate Connections Inc.,49.2666,-123.1976,395152,CloudPBX,43.6319,-79.3716,231
358,3227975250,1176780562,395152,CloudPBX,43.6319,-79.3716,40029,Novus Entertainment Inc.,49.2788,-123.1139,22
359,3227975251,3487047224,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2788,-123.1139,158
360,3091513150,3227975251,6327,Shaw Communications Inc.,49.262,-123.0923,395152,CloudPBX,43.6319,-79.3716,56
361,3227975251,3091513150,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.262,-123.0923,44
362,843331514,3227975251,6327,Shaw Communications Inc.,49.3222,-123.0834,395152,CloudPBX,43.6319,-79.3716,53
363,3227975250,3091700558,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.141000000000005,-122.8569,130
364,3227975251,1614226523,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1889,-122.87299999999999,137
365,3227975250,2919331100,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1661,-122.5792,32
366,845309816,3227975250,852,TELUS Communications Inc.,49.0374,-122.8299,395152,CloudPBX,43.6319,-79.3716,202
367,3091632362,3227975251,6327,Shaw Communications Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,86
368,3227975250,1674010043,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2275,-122.9301,14
369,3227975251,2919331100,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1661,-122.5792,26
370,3227975250,1090362013,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2666,-123.1976,152
371,408226899,3227975251,6327,Shaw Communications Inc.,49.17,-123.1368,395152,CloudPBX,43.6319,-79.3716,23
372,3227975250,3463746574,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.3597,-123.0377,9
373,3227975251,1653559798,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2478,-122.9938,144
374,3227975250,1653560011,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2795,-123.0667,297
375,2728152707,3227975250,852,TELUS Communications Inc.,49.3222,-123.0834,395152,CloudPBX,43.6319,-79.3716,55
376,3091463342,3227975251,6327,Shaw Communications Inc.,49.2866,-123.1158,395152,CloudPBX,43.6319,-79.3716,107
377,1614101266,3227975250,6327,Shaw Communications Inc.,49.262,-123.0923,395152,CloudPBX,43.6319,-79.3716,29
378,844941337,3227975250,852,TELUS Communications Inc.,49.2068,-122.4851,395152,CloudPBX,43.6319,-79.3716,20
379,3227975251,1823230797,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0331,-123.0877,11
380,3227975251,408198199,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2795,-123.0667,152
381,3227975250,3478222275,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2795,-123.0667,73
382,3227975251,3487050178,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2646,-123.1648,120
383,3227975250,3350650158,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2478,-122.9938,99
384,1755145154,3227975251,852,TELUS Communications Inc.,53.2667,-113.5333,395152,CloudPBX,43.6319,-79.3716,1
385,3091632362,3227975250,6327,Shaw Communications Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,79
386,3227975250,2919739481,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2833,-123.1298,45
387,3227975250,1674006569,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.3397,-123.1912,44
388,3227975251,3626900266,395152,CloudPBX,43.6319,-79.3716,11478,Openface Inc.,45.47,-73.6686,66
389,844933399,3227975250,852,TELUS Communications Inc.,50.1208,-122.9544,395152,CloudPBX,43.6319,-79.3716,49
390,3091587566,3227975251,6327,Shaw Communications Inc.,53.5333,-113.9167,395152,CloudPBX,43.6319,-79.3716,258
391,1823246406,3227975251,852,TELUS Communications Inc.,50.1122,-120.7942,395152,CloudPBX,43.6319,-79.3716,58
392,3227975251,844933399,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,50.1208,-122.9544,45
393,3227975251,3487077158,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2436,-122.7865,55
394,1823246406,3227975250,852,TELUS Communications Inc.,50.1122,-120.7942,395152,CloudPBX,43.6319,-79.3716,77
395,3227975251,1090362013,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2666,-123.1976,138
396,3227975251,3091471302,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.3167,-122.7384,112
397,3227975250,2892495006,395152,CloudPBX,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,49.1836,-123.1168,9
398,1176780562,3227975251,40029,Novus Entertainment Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,84
399,3091502738,3227975250,6327,Shaw Communications Inc.,49.1661,-122.5792,395152,CloudPBX,43.6319,-79.3716,122
400,3227975251,1653560011,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2795,-123.0667,282
401,3227975250,844933399,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,50.1208,-122.9544,42
402,1176778026,3227975250,40029,Novus Entertainment Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,146
403,1755144993,3227975250,852,TELUS Communications Inc.,53.2667,-113.5333,395152,CloudPBX,43.6319,-79.3716,11
404,3227975250,3487073957,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2603,-123.146,103
405,3227975250,2728152707,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.3222,-123.0834,68
406,3227975251,386933003,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.262,-123.0923,159
407,3227975251,3091700558,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.141000000000005,-122.8569,150
408,3473287046,3227975250,852,TELUS Communications Inc.,49.2767,-123.13,395152,CloudPBX,43.6319,-79.3716,72
409,386933003,3227975251,852,TELUS Communications Inc.,49.262,-123.0923,395152,CloudPBX,43.6319,-79.3716,183
410,3227975250,3091502738,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1661,-122.5792,90
411,1755144993,3227975251,852,TELUS Communications Inc.,53.2667,-113.5333,395152,CloudPBX,43.6319,-79.3716,5
412,3227975251,3640368282,395152,CloudPBX,43.6319,-79.3716,14007,Skyway West,48.4167,-123.365,84
413,3227975251,845302071,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,50.0163,-124.3226,173
414,3227975250,1614246579,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.0997,-122.6526,15
415,1614246579,3227975250,6327,Shaw Communications Inc.,49.0997,-122.6526,395152,CloudPBX,43.6319,-79.3716,8
416,3227975251,3350650150,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2478,-122.9938,191
417,845302071,3227975250,852,TELUS Communications Inc.,50.0163,-124.3226,395152,CloudPBX,43.6319,-79.3716,147
418,3227975250,843331514,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.3222,-123.0834,31
419,3227975250,3225808030,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.6319,-79.3716,3
420,3227975251,1090361019,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.1707,-122.7326,39
421,3487050178,3227975251,852,TELUS Communications Inc.,49.2646,-123.1648,395152,CloudPBX,43.6319,-79.3716,48
422,3227975250,1178711303,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.6511,-112.8351,78
423,3227975250,1653559798,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2478,-122.9938,137
424,2919632159,3227975250,6327,Shaw Communications Inc.,49.2795,-123.0667,395152,CloudPBX,43.6319,-79.3716,142
425,3227975251,1823246406,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,50.1122,-120.7942,10
426,3227975251,2982213860,395152,CloudPBX,43.6319,-79.3716,28573,CLARO S.A.,-22.8751,-43.2775,2
427,410134161,3227975251,812,Rogers Communications Canada Inc.,49.1364,-122.8213,395152,CloudPBX,43.6319,-79.3716,1
428,3350650158,3227975251,19171,Stargate Connections Inc.,49.2478,-122.9938,395152,CloudPBX,43.6319,-79.3716,70
429,845302071,3227975251,852,TELUS Communications Inc.,50.0163,-124.3226,395152,CloudPBX,43.6319,-79.3716,114
430,3227975251,2919632159,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2795,-123.0667,117
431,3227975250,845302071,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,50.0163,-124.3226,161
432,3227975251,2919739481,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2833,-123.1298,47
433,3227975251,408408257,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2833,-123.1298,44
434,1178985642,3227975251,6327,Shaw Communications Inc.,49.2068,-122.4851,395152,CloudPBX,43.6319,-79.3716,67
435,2892490143,3227975251,25668,Cipherkey Exchange Corp.,49.2497,-123.166,395152,CloudPBX,43.6319,-79.3716,13
436,3478238583,3227975251,852,TELUS Communications Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,56
437,843331514,3227975250,6327,Shaw Communications Inc.,49.3222,-123.0834,395152,CloudPBX,43.6319,-79.3716,37
438,1178990922,3227975250,6327,Shaw Communications Inc.,49.2068,-122.4851,395152,CloudPBX,43.6319,-79.3716,38
439,3227975250,2919632159,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2795,-123.0667,130
440,2914472413,3227975250,852,TELUS Communications Inc.,49.812,-119.5076,395152,CloudPBX,43.6319,-79.3716,2
441,408408257,3227975251,6327,Shaw Communications Inc.,49.2833,-123.1298,395152,CloudPBX,43.6319,-79.3716,62
442,408198199,3227975250,6327,Shaw Communications Inc.,49.2795,-123.0667,395152,CloudPBX,43.6319,-79.3716,91
443,1677282775,3227975251,812,Rogers Communications Canada Inc.,44.0433,-79.4912,395152,CloudPBX,43.6319,-79.3716,40
444,3487050211,3227975251,852,TELUS Communications Inc.,49.2646,-123.1648,395152,CloudPBX,43.6319,-79.3716,81
445,3227975251,3429204010,395152,CloudPBX,43.6319,-79.3716,577,Bell Canada,49.2667,-122.7833,20
446,2919632159,3227975251,6327,Shaw Communications Inc.,49.2795,-123.0667,395152,CloudPBX,43.6319,-79.3716,142
447,3487073957,3227975251,852,TELUS Communications Inc.,49.2603,-123.146,395152,CloudPBX,43.6319,-79.3716,167
448,3227975250,407953015,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2788,-123.1139,54
449,1268774617,3227975250,852,TELUS Communications Inc.,51.0242,-114.1004,395152,CloudPBX,43.6319,-79.3716,193
450,3227975250,1096686281,395152,CloudPBX,43.6319,-79.3716,577,Bell Canada,46.7749,-71.3344,12
451,3227975250,3475125866,395152,CloudPBX,43.6319,-79.3716,6171,WorldGate,53.4154,-113.4178,65
452,1614101266,3227975251,6327,Shaw Communications Inc.,49.262,-123.0923,395152,CloudPBX,43.6319,-79.3716,22
453,3227975251,1674014486,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.299,-123.1408,13
454,3227975251,1208101574,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2779,-123.0908,5
455,3487050178,3227975250,852,TELUS Communications Inc.,49.2646,-123.1648,395152,CloudPBX,43.6319,-79.3716,34
456,3227975251,407950571,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2788,-123.1139,24
