,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long,send_A,count,mean_qualfun,mean_mos
307,3518471202,3227975506,7794,Execulink Telecom Inc.,42.9856,-81.1821,393755,CloudPBX,43.6319,-79.3716,True,552,0.0033994679616491676,44.846014492753625
308,412232343,3227975506,7992,Cogeco Cable,42.95,-82.1167,393755,CloudPBX,43.6319,-79.3716,True,436,0.011582506345204309,44.711009174311926
309,3227975506,1676506245,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.6087,-79.4207,False,646,0.0007673915602645688,44.90557275541796
310,3638379050,3227975507,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,True,310,0.0007594342974088637,44.80967741935484
311,1754333190,3227975507,15290,Allstream Corp.,43.6513,-79.3756,393755,CloudPBX,43.6319,-79.3716,True,580,0.0010816899428436014,44.974137931034484
312,3227975506,3233445238,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.8833,-82.15,False,269,0.00029439342509163425,44.985130111524164
313,3227975506,1096686281,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,46.7749,-71.3344,False,132,6.000256000256001e-06,45.0
314,3227975507,1179661323,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,45.5354,-73.6061,False,59,6.719757934783762e-05,44.932203389830505
315,3227975507,2393257217,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5334,-52.7595,False,46,0.0001945833952266434,45.0
316,3227975506,755176040,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.7276,-79.3148,False,10,4.938271604938272e-05,45.0
317,3227975506,3096535828,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,44.3572,-79.6929,False,84,0.00023538501189118355,44.857142857142854
318,3638379090,3227975507,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,True,49,0.0021565765492687575,44.95918367346939
319,3227975506,1168513323,393755,CloudPBX,43.6319,-79.3716,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,False,314,0.0006695411568560626,44.93312101910828
320,3227975507,411891757,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,42.9888,-82.3592,False,217,0.00035036342703439436,44.9815668202765
321,3227975507,1249172405,393755,CloudPBX,43.6319,-79.3716,15122,Point to Point Broadband Inc.,44.4548,-79.7352,False,1095,0.00021054291149474413,44.917808219178085
322,3227975506,1761238328,393755,CloudPBX,43.6319,-79.3716,15128,Comwave Telecom Inc.,43.8432,-79.5644,False,31,3.7049283880665506e-05,45.0
323,1249172405,3227975507,15122,Point to Point Broadband Inc.,44.4548,-79.7352,393755,CloudPBX,43.6319,-79.3716,True,854,0.00013813698590761745,44.98009367681499
324,1675801513,3227975507,812,Rogers Communications Canada Inc.,43.1432,-80.7338,393755,CloudPBX,43.6319,-79.3716,True,227,0.006728660343083074,44.607929515418505
325,3227975507,1217120081,393755,CloudPBX,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,False,72,0.00515784377373192,44.861111111111114
326,3227975507,412232415,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.95,-82.1167,False,259,0.0027117927442467794,44.938223938223935
327,3227975506,1177845440,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,43.8333,-79.5,False,83,6.09586307562248e-05,45.0
328,3227975507,1176303759,393755,CloudPBX,43.6319,-79.3716,36522,BELL MOBILITY INC.,44.2099,-80.6238,False,184,0.029840103205091072,43.57608695652174
329,3227975507,2892906962,393755,CloudPBX,43.6319,-79.3716,15290,Allstream Corp.,43.6655,-79.4204,False,83,0.0004155674206789137,45.0
330,1761238353,3227975506,15128,Comwave Telecom Inc.,43.8432,-79.5644,393755,CloudPBX,43.6319,-79.3716,True,27,4.822709759676162e-05,45.0
331,2734649395,3227975506,40788,Start Communications,43.623000000000005,-79.3936,393755,CloudPBX,43.6319,-79.3716,True,165,0.0007541121151044768,44.93333333333333
332,3227975506,1675801513,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.1432,-80.7338,False,94,0.013801137303248135,44.91489361702128
333,3332465478,3227975507,6171,WorldGate,53.4914,-113.4802,393755,CloudPBX,43.6319,-79.3716,True,524,0.00013129778937773326,44.9942748091603
334,417208698,3227975506,11260,EastLink,45.2,-64.1167,393755,CloudPBX,43.6319,-79.3716,True,4075,0.0002663280712127042,44.966134969325154
335,1668866301,3227975506,7018,"AT&T Services, Inc.",42.5038,-83.4764,393755,CloudPBX,43.6319,-79.3716,True,10,8.08080808080808e-06,45.0
336,3476451441,3227975507,20161,TeraGo Networks Inc.,43.8227,-79.3946,393755,CloudPBX,43.6319,-79.3716,True,70,0.0026152526087780087,44.91428571428571
337,1668866301,3227975507,7018,"AT&T Services, Inc.",42.5038,-83.4764,393755,CloudPBX,43.6319,-79.3716,True,32,0.004289226726726727,44.8125
338,2389713698,3227975507,577,Bell Canada,43.6656,-79.383,393755,CloudPBX,43.6319,-79.3716,True,70,0.004815454761466977,44.94285714285714
339,1676917179,3227975507,812,Rogers Communications Canada Inc.,43.0443,-81.2391,393755,CloudPBX,43.6319,-79.3716,True,587,0.006024561450557596,44.83986371379898
340,405971680,3227975507,40788,Start Communications,43.323,-79.8092,393755,CloudPBX,43.6319,-79.3716,True,56,0.0009774554483244758,44.839285714285715
341,3233437606,3227975507,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,True,194,0.0005455886036669797,44.71649484536083
342,3332465478,3227975506,6171,WorldGate,53.4914,-113.4802,393755,CloudPBX,43.6319,-79.3716,True,495,0.00011744707561991165,44.98989898989899
343,1210475242,3227975507,7992,Cogeco Cable,42.2949,-83.052,393755,CloudPBX,43.6319,-79.3716,True,400,0.014403427535128079,44.585
344,3476451441,3227975506,20161,TeraGo Networks Inc.,43.8227,-79.3946,393755,CloudPBX,43.6319,-79.3716,True,78,0.0008977000768805431,44.94871794871795
345,3227975507,1676003536,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.6572,-79.3783,False,121,0.013749483937023162,44.27272727272727
346,3227975506,2730633589,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8512,-86.2651,False,292,0.00026305317430811717,44.945205479452056
347,3518471202,3227975507,7794,Execulink Telecom Inc.,42.9856,-81.1821,393755,CloudPBX,43.6319,-79.3716,True,518,0.005589693795317184,44.8011583011583
348,3227975507,3233437542,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,False,158,0.00042176464963535043,45.0
349,3227975507,1611994918,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,46.8287,-71.334,False,435,0.008336285071877465,44.889655172413796
350,3638379699,3227975506,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,True,354,0.0003487208410202573,44.963276836158194
351,3227975506,412232343,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.95,-82.1167,False,544,0.005534265205934186,44.95955882352941
352,1761238213,3227975506,15128,Comwave Telecom Inc.,43.0233,-81.1643,393755,CloudPBX,43.6319,-79.3716,True,237,0.01301975876381187,43.822784810126585
353,3346985660,3227975506,852,TELUS Communications Inc.,53.55,-113.5,393755,CloudPBX,43.6319,-79.3716,True,332,0.04141735712681653,43.102409638554214
354,3227975506,2734649395,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.623000000000005,-79.3936,False,127,1.4452145818812928e-05,45.0
355,1611994918,3227975507,5769,Videotron Telecom Ltee,46.8287,-71.334,393755,CloudPBX,43.6319,-79.3716,True,307,0.013003373608930046,44.814332247557005
356,1177845440,3227975506,577,Bell Canada,43.8333,-79.5,393755,CloudPBX,43.6319,-79.3716,True,211,0.0002593141487186137,44.93364928909953
357,3227975507,760135190,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.3333,-82.0,False,565,0.015051354190829463,44.286725663716815
358,2393257259,3227975506,855,Bell Canada,47.5334,-52.7595,393755,CloudPBX,43.6319,-79.3716,True,121,0.00010388759401906366,44.99173553719008
359,3227975506,846445455,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,False,593,7.626286093914949e-05,44.99494097807757
360,3227975506,3091461651,393755,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1285,-122.6236,False,139,0.004827205446014148,44.9136690647482
361,3227975506,1749006169,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.9738,-86.1765,False,120,0.0005269213600484051,44.81666666666667
362,3227975507,1082947124,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.6572,-79.3783,False,168,6.553486585558909e-05,44.99404761904762
363,3638379090,3227975506,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,True,54,0.0017530586752588094,45.0
364,3638379112,3227975506,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,True,466,0.0024573167494039636,44.73175965665236
365,3227975507,1210458660,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9062,-82.11,False,371,0.00017489383552290308,44.97035040431267
366,3227975506,2393098834,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5124,-52.6729,False,154,0.002208283036204411,44.896103896103895
367,3227975507,2730633589,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8512,-86.2651,False,307,0.00015338498418071404,44.97394136807818
368,3227975506,3638379699,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,False,930,0.0003127781902091179,44.98924731182796
369,3227975507,3233432126,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.3799,-79.7668,False,196,5.337091731312063e-05,44.98979591836735
370,1210467570,3227975506,7992,Cogeco Cable,43.6319,-79.3716,393755,CloudPBX,43.6319,-79.3716,True,52,0.0022370890215471675,44.88461538461539
371,3227975507,1677622403,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0123,-81.2307,False,94,0.043225398069655196,43.92553191489362
372,3227975506,1082947488,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.8404,-79.0251,False,264,0.00729031772422332,42.52272727272727
373,3227975507,1210492887,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,False,111,4.8536945556645824e-05,45.0
374,3227975507,215430723,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",37.751,-97.822,False,671,0.010708456902763645,44.49627421758569
375,1676506245,3227975506,812,Rogers Communications Canada Inc.,44.6087,-79.4207,393755,CloudPBX,43.6319,-79.3716,True,569,0.00022365527762450058,44.94200351493849
376,1082947488,3227975506,40788,Start Communications,43.8404,-79.0251,393755,CloudPBX,43.6319,-79.3716,True,326,0.010329488529497628,44.11963190184049
377,3227975506,1210486946,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.6319,-79.3716,False,199,0.002554207323661163,44.09045226130653
378,1210467570,3227975507,7992,Cogeco Cable,43.6319,-79.3716,393755,CloudPBX,43.6319,-79.3716,True,43,0.0004505722221226512,45.0
379,3227975507,1210486946,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.6319,-79.3716,False,210,0.0019212196557646004,44.357142857142854
380,3227975507,1217356878,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.7223,-79.4504,False,235,0.001683152342182791,44.82553191489362
381,1177845440,3227975507,577,Bell Canada,43.8333,-79.5,393755,CloudPBX,43.6319,-79.3716,True,235,0.00012319444021349036,44.94042553191489
382,3227975507,1676917179,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0443,-81.2391,False,248,0.005761674885438121,44.92338709677419
383,3227975506,1210491342,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.3167,-82.9,False,82,0.00011238761726286332,44.9390243902439
384,3227975507,2734649395,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.623000000000005,-79.3936,False,126,7.555367573816803e-05,44.98412698412698
385,2734649395,3227975507,40788,Start Communications,43.623000000000005,-79.3936,393755,CloudPBX,43.6319,-79.3716,True,199,6.83191895274782e-05,44.98994974874372
386,3227975507,1096686281,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,46.7749,-71.3344,False,108,1.1749620422992335e-05,45.0
387,3227975507,1210505719,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,False,262,0.0004980546104976835,45.0
388,1217073606,3227975506,812,Rogers Communications Canada Inc.,43.75,-79.3978,393755,CloudPBX,43.6319,-79.3716,True,98,0.0014657876648876025,44.80612244897959
389,3227975506,2266474856,393755,CloudPBX,43.6319,-79.3716,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563,False,452,0.003540056324622972,44.85840707964602
390,3227975506,1745319148,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8401,-86.0548,False,227,0.0005459587066654523,44.82819383259912
391,3227975507,1676918269,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0443,-81.2391,False,391,0.00189767196781597,44.9539641943734
392,3227975507,1168513323,393755,CloudPBX,43.6319,-79.3716,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,False,432,0.0004506779327999308,44.97453703703704
393,855010549,3227975507,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,393755,CloudPBX,43.6319,-79.3716,True,86,5.081903727620868e-05,44.98837209302326
394,3227975507,3517667510,393755,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,43.6655,-79.4204,False,162,0.001191669410873094,44.93827160493827
395,3227975506,2393257217,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5334,-52.7595,False,40,0.000830100444660581,44.4
396,3227975507,851532189,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",42.2639,-88.8443,False,248,5.825539595173103e-05,44.09274193548387
397,3227975507,1210505628,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,False,76,5.7626779681727994e-05,45.0
398,1210505669,3227975507,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,True,476,0.0011452421484438786,44.838235294117645
399,1082947184,3227975507,40788,Start Communications,43.6572,-79.3783,393755,CloudPBX,43.6319,-79.3716,True,179,0.003301496315100387,44.402234636871505
400,1676624188,3227975506,812,Rogers Communications Canada Inc.,43.0443,-81.2391,393755,CloudPBX,43.6319,-79.3716,True,1068,0.0553431524076869,43.943820224719104
401,3227975506,409640138,393755,CloudPBX,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",40.4894,-85.5977,False,245,0.0004045444428316555,44.922448979591834
402,3227975507,1088896207,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,42.9644,-82.3259,False,24,0.010647137465447336,44.833333333333336
403,3227975506,1210505669,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,False,605,0.0034144063669339503,44.606611570247935
404,3227975507,1210475242,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.2949,-83.052,False,136,0.0007177815922191672,44.720588235294116
405,3227975506,215430723,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",37.751,-97.822,False,584,0.011533058368943718,44.53767123287671
406,3227975506,1826039003,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.7838,-86.0477,False,323,0.012979498902899997,42.424148606811144
407,3227975507,1676231243,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.3572,-79.6929,False,84,0.00024567895393307244,44.92857142857143
408,3227975507,2927035370,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.3001,-79.6496,False,183,0.006410126189726278,44.69945355191257
409,1675801513,3227975506,812,Rogers Communications Canada Inc.,43.1432,-80.7338,393755,CloudPBX,43.6319,-79.3716,True,206,0.00804122572393159,44.650485436893206
410,3227975507,1210508163,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,False,336,0.0014916994699420824,44.80654761904762
411,3227975507,1826039003,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.7838,-86.0477,False,389,0.012845789974073357,42.2133676092545
412,2917629161,3227975506,22652,Fibrenoire Inc.,43.6784,-79.2941,393755,CloudPBX,43.6319,-79.3716,True,87,0.0023497561792601394,44.804597701149426
413,3227975507,1745319148,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8401,-86.0548,False,215,0.0010520351275033642,44.693023255813955
414,3480447027,3227975506,11478,Openface Inc.,45.4805,-73.5554,393755,CloudPBX,43.6319,-79.3716,True,8,3.048780487804878e-05,45.0
415,3227975507,2389713698,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,43.6656,-79.383,False,157,0.0006856818684844163,44.67515923566879
416,1210467562,3227975506,7992,Cogeco Cable,43.6319,-79.3716,393755,CloudPBX,43.6319,-79.3716,True,69,0.0015881823158262827,44.768115942028984
417,3227975506,1210467562,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.6319,-79.3716,False,91,0.020493480955065403,44.824175824175825
418,3227975507,1745054491,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.7132,-86.2617,False,291,0.0018932200872756103,44.154639175257735
419,3227975507,1761238213,393755,CloudPBX,43.6319,-79.3716,15128,Comwave Telecom Inc.,43.0233,-81.1643,False,374,0.005670938747423471,43.92245989304813
420,1217118827,3227975506,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,393755,CloudPBX,43.6319,-79.3716,True,52,0.0019065305249556727,44.88461538461539
421,3227975506,1676231243,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.3572,-79.6929,False,94,0.00011682840356322346,45.0
422,3227975506,3233437606,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,False,93,0.00018886946069546497,45.0
423,3227975506,3476451441,393755,CloudPBX,43.6319,-79.3716,20161,TeraGo Networks Inc.,43.8227,-79.3946,False,17,0.00040792081534008634,45.0
424,3227975507,755175897,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.4032,-79.7186,False,68,6.361638698752428e-05,44.220588235294116
425,1210492887,3227975506,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,True,127,0.00026926541269747757,44.94488188976378
426,1761238421,3227975506,15128,Comwave Telecom Inc.,43.8432,-79.5644,393755,CloudPBX,43.6319,-79.3716,True,1061,0.00012058113900945125,44.98114985862394
427,3227975507,3096535828,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,44.3572,-79.6929,False,96,0.00025508901433569177,44.947916666666664
428,3346985660,3227975507,852,TELUS Communications Inc.,53.55,-113.5,393755,CloudPBX,43.6319,-79.3716,True,385,0.036545550674035705,42.92467532467533
429,1677622403,3227975506,812,Rogers Communications Canada Inc.,43.0123,-81.2307,393755,CloudPBX,43.6319,-79.3716,True,60,0.14930214772103215,42.31666666666667
430,3096535828,3227975507,577,Bell Canada,44.3572,-79.6929,393755,CloudPBX,43.6319,-79.3716,True,122,0.00020533544648073816,44.967213114754095
431,3227975507,405133426,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,45.5394,-73.6513,False,217,0.012741197892182695,44.47926267281106
432,3227975506,1827712019,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8512,-86.2651,False,163,0.00023377430878965283,44.88957055214724
433,3227975506,405133426,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,45.5394,-73.6513,False,217,0.008892530825699737,44.82027649769585
434,3227975506,851532189,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",42.2639,-88.8443,False,263,1.5388487984240558e-06,45.0
435,3227975506,1754333190,393755,CloudPBX,43.6319,-79.3716,15290,Allstream Corp.,43.6513,-79.3756,False,286,0.00015012367959851302,44.95104895104895
436,3227975506,2389713698,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,43.6656,-79.383,False,132,2.207735528345752e-05,44.79545454545455
437,3227975506,1088896207,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,42.9644,-82.3259,False,34,0.0009189453848094917,44.94117647058823
438,3227975506,1210458874,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,False,343,9.098251116509894e-05,44.97376093294461
439,3638379657,3227975506,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,True,31,2.2160379050065954e-05,45.0
440,1232637488,3227975506,7922,"Comcast Cable Communications, LLC",28.8743,-81.686,393755,CloudPBX,43.6319,-79.3716,True,27,0.00026514530068175103,44.851851851851855
441,3227975507,1676935419,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0614,-80.9943,False,297,0.00017450763446956756,44.99326599326599
442,3227975507,1663736670,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",37.751,-97.822,False,90,0.0022211884621600813,44.21111111111111
443,3227975506,405971680,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.323,-79.8092,False,68,0.0009039999185961036,44.69117647058823
444,3227975507,3638379076,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,False,712,0.0001983195612441335,44.984550561797754
445,3227975506,1676361733,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.8177,-79.2819,False,26,0.0006649014421905282,44.92307692307692
446,3227975506,1745054491,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.7132,-86.2617,False,214,0.003071403340049686,44.308411214953274
447,3096535828,3227975506,577,Bell Canada,44.3572,-79.6929,393755,CloudPBX,43.6319,-79.3716,True,122,7.033209973495253e-05,45.0
448,3626900266,3227975506,11478,Openface Inc.,45.47,-73.6686,393755,CloudPBX,43.6319,-79.3716,True,146,1.4928274931839378e-05,44.97945205479452
449,3227975506,755174458,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.2055,-79.9004,False,140,0.00109824196351889,43.06428571428572
450,3227975507,1217073606,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.75,-79.3978,False,101,0.0010341178995803898,44.87128712871287
451,755177515,3227975507,40788,Start Communications,43.0233,-81.1643,393755,CloudPBX,43.6319,-79.3716,True,89,0.0012327542534095069,44.71910112359551
452,3475125866,3227975506,6171,WorldGate,53.4154,-113.4178,393755,CloudPBX,43.6319,-79.3716,True,54,0.002909495813551036,44.74074074074074
453,411891757,3227975506,40788,Start Communications,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,True,34,0.005585316914819134,44.55882352941177
454,755174458,3227975507,40788,Start Communications,43.2055,-79.9004,393755,CloudPBX,43.6319,-79.3716,True,157,0.0002766802373621096,44.8343949044586
455,3227975506,1217356878,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.7223,-79.4504,False,179,0.0019073298580283605,44.69832402234637
456,3227975507,755178755,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.0147,-81.3049,False,214,9.390407029224088e-06,44.51401869158879
457,3227975507,1177845440,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,43.8333,-79.5,False,92,0.00025752051684393285,44.98913043478261
458,3227975507,410719962,393755,CloudPBX,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264,False,191,0.005414756332085107,40.90575916230367
459,1088896207,3227975507,577,Bell Canada,42.9644,-82.3259,393755,CloudPBX,43.6319,-79.3716,True,18,0.00016981130014413702,45.0
460,1176303759,3227975507,36522,BELL MOBILITY INC.,44.2099,-80.6238,393755,CloudPBX,43.6319,-79.3716,True,116,0.03463645713505288,43.62931034482759
461,2734649927,3227975506,40788,Start Communications,43.623000000000005,-79.3936,393755,CloudPBX,43.6319,-79.3716,True,93,4.035723597961777e-05,44.795698924731184
462,3227975507,2734649919,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.623000000000005,-79.3936,False,178,0.0005192540681344355,45.0
463,1210505628,3227975506,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,True,165,8.694613310395828e-05,44.945454545454545
464,3227975506,1676624188,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0443,-81.2391,False,653,0.028831162760433945,44.17457886676876
465,2479013111,3227975506,15128,Comwave Telecom Inc.,43.2164,-79.7423,393755,CloudPBX,43.6319,-79.3716,True,110,0.0004487868040438431,44.981818181818184
466,1088896207,3227975506,577,Bell Canada,42.9644,-82.3259,393755,CloudPBX,43.6319,-79.3716,True,20,0.00030000000000000003,44.9
467,3227975507,1676361733,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.8177,-79.2819,False,27,0.00047221204604355727,45.0
468,1761238353,3227975507,15128,Comwave Telecom Inc.,43.8432,-79.5644,393755,CloudPBX,43.6319,-79.3716,True,27,0.00332974808056755,45.0
469,3227975506,2479013111,393755,CloudPBX,43.6319,-79.3716,15128,Comwave Telecom Inc.,43.2164,-79.7423,False,137,0.00022660349784365825,44.96350364963504
470,3227975506,760135174,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.3333,-82.0,False,133,0.0002429435980833009,44.932330827067666
471,3227975506,846445562,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,False,106,4.723809611254369e-05,44.990566037735846
472,3227975506,2917629101,393755,CloudPBX,43.6319,-79.3716,22652,Fibrenoire Inc.,43.6784,-79.2941,False,58,0.004630603549911351,43.189655172413794
473,3626900266,3227975507,11478,Openface Inc.,45.47,-73.6686,393755,CloudPBX,43.6319,-79.3716,True,177,0.00013724075646787332,44.93785310734463
474,3227975506,1676003536,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.6572,-79.3783,False,81,0.009902918143668324,43.76543209876543
475,3227975506,2886637142,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8227,-86.145,False,27,0.013995850913581576,44.2962962962963
476,3227975507,1676506245,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.6087,-79.4207,False,640,0.0007696213863569066,44.73125
477,3640363090,3227975506,14007,Skyway West,49.2788,-123.1139,393755,CloudPBX,43.6319,-79.3716,True,73,0.0035793766901626987,44.821917808219176
478,3227975506,3640363090,393755,CloudPBX,43.6319,-79.3716,14007,Skyway West,49.2788,-123.1139,False,130,0.00010015087878742676,44.97692307692308
479,405978584,3227975507,40788,Start Communications,43.3799,-79.7668,393755,CloudPBX,43.6319,-79.3716,True,62,7.771440220086564e-05,45.0
480,3227975507,1655456051,393755,CloudPBX,43.6319,-79.3716,22773,Cox Communications Inc.,33.5076,-112.0583,False,108,0.00030523829489857235,45.0
481,846445562,3227975507,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,True,114,0.0010795381824493756,45.0
482,1749006169,3227975507,7018,"AT&T Services, Inc.",39.9738,-86.1765,393755,CloudPBX,43.6319,-79.3716,True,34,0.0004464968284468688,44.970588235294116
483,3227975507,3349638548,393755,CloudPBX,43.6319,-79.3716,22652,Fibrenoire Inc.,43.6564,-79.38600000000001,False,469,0.0005232926041822527,44.98081023454158
